"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"1485",195,1692192808401,"16/08/2023 13:33:28",1692196408401,1,"16/08/2023 15:33:28",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",96,"Task","Screen 1","113qg5",1,"response","Excellent!",20786,20772,20786,20786,20772,20786,1,20786,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Excellent!","You appeared very confident.","Task",NA,NA,NA,"SUPPRF02309"
"1486",196,1692192810157,"16/08/2023 13:33:30",1692196410157,1,"16/08/2023 15:33:30",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",96,"Task","Screen 3","izqege",2,"continue","",1769,1769,1769,1769,1769,1769,1,1769,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You appeared very confident.","Task",NA,NA,NA,"SUPPRF02309"
"1487",197,1692192811768,"16/08/2023 13:33:31",1692196411768,1,"16/08/2023 15:33:31",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",97,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1611,1603,1611,1611,1603,1611,1,1611,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appear very smart.","You said all the right things.","Task",NA,NA,NA,"SUPPRF02309"
"1488",198,1692192813531,"16/08/2023 13:33:33",1692196413531,1,"16/08/2023 15:33:33",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",97,"Task","Screen 3","izqege",2,"continue","",1771,1771,1771,1771,1771,1771,1,1771,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You said all the right things.","Task",NA,NA,NA,"SUPPRF02309"
"1489",199,1692192814634,"16/08/2023 13:33:34",1692196414634,1,"16/08/2023 15:33:34",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",98,"Task","Screen 1","113qg5",1,"response","Excellent!",1103,1101,1103,1103,1101,1103,1,1103,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You're very articulate.","Excellent!","Task",NA,NA,NA,"SUPPRF02309"
"1490",200,1692192816402,"16/08/2023 13:33:36",1692196416402,1,"16/08/2023 15:33:36",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",98,"Task","Screen 3","izqege",2,"continue","",1771,1771,1771,1771,1771,1771,1,1771,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","Excellent!","Task",NA,NA,NA,"SUPPRF02309"
"1491",201,1692192818408,"16/08/2023 13:33:38",1692196418408,1,"16/08/2023 15:33:38",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",99,"Task","Screen 1","113qg5",1,"response","That was decent.",2005,2003,2005,2005,2003,2005,1,2005,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPPRF02309"
"1492",202,1692192820176,"16/08/2023 13:33:40",1692196420176,1,"16/08/2023 15:33:40",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",99,"Task","Screen 3","izqege",2,"continue","",1770,1770,1770,1770,1770,1770,1,1770,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPPRF02309"
"1493",203,1692192822396,"16/08/2023 13:33:42",1692196422396,1,"16/08/2023 15:33:42",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",100,"Task","Screen 1","113qg5",1,"response","Well done!",2220,2204,2220,2220,2204,2220,1,2220,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You came across really well.","Well done!","Task",NA,NA,NA,"SUPPRF02309"
"1494",204,1692192824150,"16/08/2023 13:33:44",1692196424150,1,"16/08/2023 15:33:44",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",100,"Task","Screen 3","izqege",2,"continue","",1770,1770,1770,1770,1770,1770,1,1770,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","Well done!","Task",NA,NA,NA,"SUPPRF02309"
"1495",205,1692192825983,"16/08/2023 13:33:45",1692196425983,1,"16/08/2023 15:33:45",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",101,"Task","Screen 1","113qg5",1,"response","Well done!",1834,1820,1834,1834,1820,1834,1,1834,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Well done!","You appear very smart.","Task",NA,NA,NA,"SUPPRF02309"
"1496",206,1692192827741,"16/08/2023 13:33:47",1692196427741,1,"16/08/2023 15:33:47",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",101,"Task","Screen 3","izqege",2,"continue","",1770,1770,1770,1770,1770,1770,1,1770,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You appear very smart.","Task",NA,NA,NA,"SUPPRF02309"
"1497",207,1692192832952,"16/08/2023 13:33:52",1692196432952,1,"16/08/2023 15:33:52",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",102,"Task","Screen 1","113qg5",1,"response","Excellent!",5212,5209,5212,5212,5209,5212,1,5212,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","Excellent!","Task",NA,NA,NA,"SUPPRF02309"
"1498",208,1692192834720,"16/08/2023 13:33:54",1692196434720,1,"16/08/2023 15:33:54",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",102,"Task","Screen 3","izqege",2,"continue","",1771,1771,1771,1771,1771,1771,1,1771,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","Excellent!","Task",NA,NA,NA,"SUPPRF02309"
"1499",209,1692192841478,"16/08/2023 13:34:01",1692196441478,1,"16/08/2023 15:34:01",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",103,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",6758,6745,6758,6758,6745,6758,1,6758,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You're very articulate.","Task",NA,NA,NA,"SUPPRF02309"
"1500",210,1692192843235,"16/08/2023 13:34:03",1692196443235,1,"16/08/2023 15:34:03",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",103,"Task","Screen 3","izqege",2,"continue","",1771,1771,1771,1771,1771,1771,1,1771,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You're very articulate.","Task",NA,NA,NA,"SUPPRF02309"
"1501",211,1692192847227,"16/08/2023 13:34:07",1692196447227,1,"16/08/2023 15:34:07",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",104,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",3991,3990,3991,3991,3990,3991,1,3991,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF02309"
"1502",212,1692192848996,"16/08/2023 13:34:08",1692196448996,1,"16/08/2023 15:34:08",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",104,"Task","Screen 3","izqege",2,"continue","",1770,1770,1770,1770,1770,1770,1,1770,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF02309"
"1503",213,1692192852906,"16/08/2023 13:34:12",1692196452906,1,"16/08/2023 15:34:12",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",105,"Task","Screen 1","113qg5",1,"response","That was satisfactory.",3911,3907,3911,3911,3907,3911,1,3911,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF02309"
"1504",214,1692192854673,"16/08/2023 13:34:14",1692196454673,1,"16/08/2023 15:34:14",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",105,"Task","Screen 3","izqege",2,"continue","",1770,1770,1770,1770,1770,1770,1,1770,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF02309"
"1505",215,1692192861612,"16/08/2023 13:34:21",1692196461612,1,"16/08/2023 15:34:21",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"End","Screen 1","zwzbe2",1,"continue","",6939,6929,6939,6939,6929,6939,1,6939,0,0,NA,"Click To Continue","Continue Button",2,"object-52",NA,NA,"","","End",NA,NA,NA,"SUPPRF02309"
"1506",216,1692192861616,"16/08/2023 13:34:21",1692196461616,1,"16/08/2023 15:34:21",140743,17,"task-qhsc",NA,31220971,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"",NA,NA,"","","",NA,NA,NA,"SUPPRF02309"
"1507",1,1692085600171,"15/08/2023 07:46:40",1692089200171,1,"15/08/2023 09:46:40",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"",NA,NA,"","","",NA,NA,NA,"SUPPRF66474"
"1508",2,1692085610868,"15/08/2023 07:46:50",1692089210868,1,"15/08/2023 09:46:50",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Instructions","Screen 3","6w7c99",1,"continue","",10709.8969998569,10700.613,10709.8969998569,10709.8969998569,10700.613,10709.8969998569,1,10709.8969998569,0,0,NA,"Click To Continue","Continue Button",2,"object-29",NA,NA,"","","Instructions",NA,NA,NA,"SUPPRF66474"
"1509",3,1692085613514,"15/08/2023 07:46:53",1692089213514,1,"15/08/2023 09:46:53",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Instructions","Screen 4","4vof69",2,"continue","",2657.98399990463,2649.894,2657.98399990463,2657.98399990463,2649.894,2657.98399990463,1,2657.98399990463,0,0,NA,"Click To Continue","Continue Button",2,"object-41",NA,NA,"","","Instructions",NA,NA,NA,"SUPPRF66474"
"1510",4,1692085621048,"15/08/2023 07:47:01",1692089221048,1,"15/08/2023 09:47:01",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",7542.58999990463,7533.032,7542.58999990463,7542.58999990463,7533.032,7542.58999990463,1,7542.58999990463,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was perfect.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF66474"
"1511",5,1692085622810,"15/08/2023 07:47:02",1692089222810,1,"15/08/2023 09:47:02",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Task","Screen 3","izqege",2,"continue","",1767.469,1767.469,1767.469,1767.469,1767.469,1767.469,1,1767.469,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF66474"
"1512",6,1692085643830,"15/08/2023 07:47:23",1692089243830,1,"15/08/2023 09:47:23",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",2,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",21025.2889999523,21017.408,21025.2889999523,21025.2889999523,21017.408,21025.2889999523,1,21025.2889999523,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1513",7,1692085645592,"15/08/2023 07:47:25",1692089245592,1,"15/08/2023 09:47:25",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",2,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1514",8,1692085650948,"15/08/2023 07:47:30",1692089250948,1,"15/08/2023 09:47:30",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",3,"Task","Screen 1","113qg5",1,"response","You said all the right things.",5359.18499980927,5349.786,5359.18499980927,5359.18499980927,5349.786,5359.18499980927,1,5359.18499980927,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","Well done!","Task",NA,NA,NA,"SUPPRF66474"
"1515",9,1692085652708,"15/08/2023 07:47:32",1692089252708,1,"15/08/2023 09:47:32",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",3,"Task","Screen 3","izqege",2,"continue","",1767.347,1767.347,1767.347,1767.347,1767.347,1767.347,1,1767.347,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","Well done!","Task",NA,NA,NA,"SUPPRF66474"
"1516",10,1692085654981,"15/08/2023 07:47:34",1692089254981,1,"15/08/2023 09:47:34",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",4,"Task","Screen 1","113qg5",1,"response","You did what was asked of you.",2275.15199995232,2266.576,2275.15199995232,2275.15199995232,2266.576,2275.15199995232,1,2275.15199995232,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You did what was asked of you.","You're very articulate.","Task",NA,NA,NA,"SUPPRF66474"
"1517",11,1692085656742,"15/08/2023 07:47:36",1692089256742,1,"15/08/2023 09:47:36",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",4,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You're very articulate.","Task",NA,NA,NA,"SUPPRF66474"
"1518",12,1692085660097,"15/08/2023 07:47:40",1692089260097,1,"15/08/2023 09:47:40",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",5,"Task","Screen 1","113qg5",1,"response","You appear very smart.",3358.47999995232,3349.866,3358.47999995232,3358.47999995232,3349.866,3358.47999995232,1,3358.47999995232,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPPRF66474"
"1519",13,1692085661859,"15/08/2023 07:47:41",1692089261859,1,"15/08/2023 09:47:41",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",5,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPPRF66474"
"1520",14,1692085663497,"15/08/2023 07:47:43",1692089263497,1,"15/08/2023 09:47:43",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",6,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",1641.61799985695,1633.268,1641.61799985695,1641.61799985695,1633.268,1641.61799985695,1,1641.61799985695,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF66474"
"1521",15,1692085665259,"15/08/2023 07:47:45",1692089265259,1,"15/08/2023 09:47:45",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",6,"Task","Screen 3","izqege",2,"continue","",1767.519,1767.519,1767.519,1767.519,1767.519,1767.519,1,1767.519,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF66474"
