"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"10",1692191545163,"16/08/2023 13:12:25",1692195145163,1,"16/08/2023 15:12:25",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You gave a brief overview",26950,33262,33273,26950,33262,33273,1,26950,6323,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF02309"
"11",1692191545163,"16/08/2023 13:12:25",1692195145163,1,"16/08/2023 15:12:25",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You did fine",7114,33262,33274,7114,33262,33274,1,7114,26160,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF02309"
"12",1692191545166,"16/08/2023 13:12:25",1692195145166,1,"16/08/2023 15:12:25",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02309"
"1",1692026949482,"14/08/2023 15:29:09",1692030549482,1,"14/08/2023 17:29:09",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59606"
"2",1692026953318,"14/08/2023 15:29:13",1692030553318,1,"14/08/2023 17:29:13",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",3855.18299995232,3849.927,3855.18299995232,3855.18299995232,3849.927,3855.18299995232,1,3855.18299995232,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF59606"
"3",1692026954316,"14/08/2023 15:29:14",1692030554316,1,"14/08/2023 17:29:14",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1003.25599995232,999.984,1003.25599995232,1003.25599995232,999.984,1003.25599995232,1,1003.25599995232,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF59606"
"4",1692026955208,"14/08/2023 15:29:15",1692030555208,1,"14/08/2023 17:29:15",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",895.071999964237,883.331,895.071999964237,895.071999964237,883.331,895.071999964237,1,895.071999964237,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF59606"
"5",1692026962387,"14/08/2023 15:29:22",1692030562387,1,"14/08/2023 17:29:22",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",7191.74099996424,7183.302,7191.74099996424,7191.74099996424,7183.302,7191.74099996424,1,7191.74099996424,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF59606"
"6",1692026970552,"14/08/2023 15:29:30",1692030570552,1,"14/08/2023 17:29:30",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",8173.93899996424,8166.607,8173.93899996424,8173.93899996424,8166.607,8173.93899996424,1,8173.93899996424,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF59606"
"7",1692026971393,"14/08/2023 15:29:31",1692030571393,1,"14/08/2023 17:29:31",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",847.831999964237,833.232,847.831999964237,847.831999964237,833.232,847.831999964237,1,847.831999964237,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF59606"
"8",1692027066566,"14/08/2023 15:31:06",1692030666566,1,"14/08/2023 17:31:06",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",95182.6999999881,95166.104,95182.6999999881,95182.6999999881,95166.104,95182.6999999881,1,95182.6999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF59606"
"9",1692027066570,"14/08/2023 15:31:06",1692030666570,1,"14/08/2023 17:31:06",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","It was described okay.",22599.78,95166.104,95183.014,22599.78,95166.104,95183.014,1,22599.78,72583.234,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF59606"
"10",1692027066570,"14/08/2023 15:31:06",1692030666570,1,"14/08/2023 17:31:06",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","There were a lot of features described.",1716.72,95166.104,95183.014,1716.72,95166.104,95183.014,1,1716.72,93466.294,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF59606"
"11",1692027066572,"14/08/2023 15:31:06",1692030666572,1,"14/08/2023 17:31:06",140743,17,"task-oyxw",NA,31180075,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59606"
"1",1692007145463,"14/08/2023 09:59:05",1692010745463,1,"14/08/2023 11:59:05",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF94218"
"2",1692007154121,"14/08/2023 09:59:14",1692010754121,1,"14/08/2023 11:59:14",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",8671.97000001788,8666.976,8671.97000001788,8671.97000001788,8666.976,8671.97000001788,1,8671.97000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF94218"
"3",1692007159296,"14/08/2023 09:59:19",1692010759296,1,"14/08/2023 11:59:19",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",5180.794,5166.851,5180.794,5180.794,5166.851,5180.794,1,5180.794,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF94218"
"4",1692007164463,"14/08/2023 09:59:24",1692010764463,1,"14/08/2023 11:59:24",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",5181.74300001192,5166.786,5181.74300001192,5181.74300001192,5166.786,5181.74300001192,1,5181.74300001192,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF94218"
"5",1692007169846,"14/08/2023 09:59:29",1692010769846,1,"14/08/2023 11:59:29",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",5396.85700001788,5383.566,5396.85700001788,5396.85700001788,5383.566,5396.85700001788,1,5396.85700001788,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF94218"
"6",1692007180952,"14/08/2023 09:59:40",1692010780952,1,"14/08/2023 11:59:40",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",11120.1910000238,11116.922,11120.1910000238,11120.1910000238,11116.922,11120.1910000238,1,11120.1910000238,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF94218"
"7",1692007183528,"14/08/2023 09:59:43",1692010783528,1,"14/08/2023 11:59:43",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",2579.06900000596,2566.756,2579.06900000596,2579.06900000596,2566.756,2579.06900000596,1,2579.06900000596,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF94218"
"8",1692007236864,"14/08/2023 10:00:36",1692010836864,1,"14/08/2023 12:00:36",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",53340.913,53334.818,53340.913,53340.913,53334.818,53340.913,1,53340.913,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF94218"
"9",1692007256974,"14/08/2023 10:00:56",1692010856974,1,"14/08/2023 12:00:56",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",73457.7130000119,73452.052,73457.7130000119,73457.7130000119,73452.052,73457.7130000119,1,73457.7130000119,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF94218"
"10",1692007256980,"14/08/2023 10:00:56",1692010856980,1,"14/08/2023 12:00:56",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","They spoke well",19650.523,73452.052,73463.6130000179,19650.523,73452.052,73463.6130000179,1,19650.523,53813.0900000179,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF94218"
"11",1692007256983,"14/08/2023 10:00:56",1692010856983,1,"14/08/2023 12:00:56",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","I could imagine the picture",61501.701,73452.052,73466.0130000238,61501.701,73452.052,73466.0130000238,1,61501.701,11964.3120000238,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF94218"
"12",1692007256995,"14/08/2023 10:00:56",1692010856995,1,"14/08/2023 12:00:56",140743,17,"task-oyxw",NA,31172931,9241888,NA,"complete",NA,"64da05cb6b98735afb657801","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x689",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF94218"
