"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Spreadsheet..P","Spreadsheet..N","Manipulation..Spreadsheet","Random_ID"
"23",1691429555240,"07/08/2023 17:32:35",1691433155240,1,"07/08/2023 19:32:35",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","the person has a big nose",15539.18,19490.404,19498.128,15539.18,19490.404,19498.128,1,15539.18,3958.948,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"24",1691429555240,"07/08/2023 17:32:35",1691433155240,1,"07/08/2023 19:32:35",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","she is wearing an orange sweater",2445.57499999998,19490.404,19498.227999994,2445.57499999998,19490.404,19498.227999994,1,2445.57499999998,17052.6529999941,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"25",1691429556214,"07/08/2023 17:32:36",1691433156214,1,"07/08/2023 19:32:36",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",981.648999999976,981.648999999976,981.648999999976,981.648999999976,981.648999999976,981.648999999976,1,981.648999999976,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"26",1691429568343,"07/08/2023 17:32:48",1691433168343,1,"07/08/2023 19:32:48",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"continue","",12128.509,12120.19,12128.509,12128.509,12120.19,12128.509,1,12128.509,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"27",1691429568344,"07/08/2023 17:32:48",1691433168344,1,"07/08/2023 19:32:48",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","the person has nice hair",7536.57400000002,12120.19,12128.509,7536.57400000002,12120.19,12128.509,1,7536.57400000002,4591.93499999997,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"28",1691429568344,"07/08/2023 17:32:48",1691433168344,1,"07/08/2023 19:32:48",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","the person has a good jawline",1555.63200000001,12120.19,12128.509,1555.63200000001,12120.19,12128.509,1,1555.63200000001,10572.877,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"29",1691429569316,"07/08/2023 17:32:49",1691433169316,1,"07/08/2023 19:32:49",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Fixation","mtm832",2,"continue","",981.606,981.606,981.606,981.606,981.606,981.606,1,981.606,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"30",1691429615326,"07/08/2023 17:33:35",1691433215326,1,"07/08/2023 19:33:35",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",46010.779,46009.965,46010.779,46010.779,46009.965,46010.779,1,46010.779,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"31",1691429615327,"07/08/2023 17:33:35",1691433215327,1,"07/08/2023 19:33:35",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","the persons hair is up in a bun",40985.546,46009.965,46012.0790000119,40985.546,46009.965,46012.0790000119,1,40985.546,5026.53300001193,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"32",1691429615328,"07/08/2023 17:33:35",1691433215328,1,"07/08/2023 19:33:35",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","the person is wearing a ring",36385.379,46009.965,46012.179000006,36385.379,46009.965,46012.179000006,1,36385.379,9626.80000000595,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"33",1691429616307,"07/08/2023 17:33:36",1691433216307,1,"07/08/2023 19:33:36",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",981.630000000005,981.630000000005,981.630000000005,981.630000000005,981.630000000005,981.630000000005,1,981.630000000005,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM83190"
"34",1691429634683,"07/08/2023 17:33:54",1691433234683,1,"07/08/2023 19:33:54",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",18376.8839999881,18375.689,18376.8839999881,18376.8839999881,18375.689,18376.8839999881,1,18376.8839999881,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"35",1691429634685,"07/08/2023 17:33:54",1691433234685,1,"07/08/2023 19:33:54",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","the person hair is tied up",9474.82800000001,18375.689,18377.8839999881,9474.82800000001,18375.689,18377.8839999881,1,9474.82800000001,8903.05599998808,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"36",1691429634685,"07/08/2023 17:33:54",1691433234685,1,"07/08/2023 19:33:54",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","the person is wearing earrings",3551.91400000002,18375.689,18378.084000006,3551.91400000002,18375.689,18378.084000006,1,3551.91400000002,14826.1700000059,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"37",1691429635664,"07/08/2023 17:33:55",1691433235664,1,"07/08/2023 19:33:55",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",981.717000000004,981.717000000004,981.717000000004,981.717000000004,981.717000000004,981.717000000004,1,981.717000000004,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"38",1691429652558,"07/08/2023 17:34:12",1691433252558,1,"07/08/2023 19:34:12",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"continue","",16893.9779999881,16886.618,16893.9779999881,16893.9779999881,16886.618,16893.9779999881,1,16893.9779999881,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"39",1691429652559,"07/08/2023 17:34:12",1691433252559,1,"07/08/2023 19:34:12",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","the persons glasses are nice",6962.533,16886.618,16894.9620000001,6962.533,16886.618,16894.9620000001,1,6962.533,9932.42900000006,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"40",1691429652559,"07/08/2023 17:34:12",1691433252559,1,"07/08/2023 19:34:12",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","the persons hair is nice",2844.80900000001,16886.618,16894.9620000001,2844.80900000001,16886.618,16894.9620000001,1,2844.80900000001,14050.153,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"41",1691429653532,"07/08/2023 17:34:13",1691433253532,1,"07/08/2023 19:34:13",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Fixation","mtm832",2,"continue","",981.574999999953,981.574999999953,981.574999999953,981.574999999953,981.574999999953,981.574999999953,1,981.574999999953,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM83190"
"42",1691429653534,"07/08/2023 17:34:13",1691433253534,1,"07/08/2023 19:34:13",139282,42,"task-s9co",NA,31091977,9216438,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPTM83190"
"1",1690912469762,"01/08/2023 17:54:29",1690916069762,1,"01/08/2023 19:54:29",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPTM24387"
"2",1690912523628,"01/08/2023 17:55:23",1690916123628,1,"01/08/2023 19:55:23",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",52650.273,52633.638,52650.273,52650.273,52633.638,52650.273,1,52650.273,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"3",1690912528545,"01/08/2023 17:55:28",1690916128545,1,"01/08/2023 19:55:28",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",57583.722,57567.009,57583.722,57583.722,57567.009,57583.722,1,57583.722,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"4",1690912528556,"01/08/2023 17:55:28",1690916128556,1,"01/08/2023 19:55:28",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Neutral Feedback","Screen 1","3zrml3",1,"response","Your voice was a little quiet but I could still hear.",56916.97,57567.009,57583.722,56916.97,57567.009,57583.722,1,56916.97,666.752,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"5",1690912528556,"01/08/2023 17:55:28",1690916128556,1,"01/08/2023 19:55:28",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Neutral Feedback","Screen 1","3zrml3",1,"response","You could work on your confidence. ",30600.174,57567.009,57583.722,30600.174,57567.009,57583.722,1,30600.174,26983.548,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"6",1690912529495,"01/08/2023 17:55:29",1690916129495,1,"01/08/2023 19:55:29",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.593999999997,966.593999999997,966.593999999997,966.593999999997,966.593999999997,966.593999999997,1,966.593999999997,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"7",1690912580866,"01/08/2023 17:56:20",1690916180866,1,"01/08/2023 19:56:20",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Positive Feedback","Video","w2ir4b",1,"continue","",51372.3930000358,51366.845,51372.3930000358,51372.3930000358,51366.845,51372.3930000358,1,51372.3930000358,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"8",1690912580870,"01/08/2023 17:56:20",1690916180870,1,"01/08/2023 19:56:20",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Positive Feedback","Video","w2ir4b",1,"response","You seemed confident in your description.",39716.795,51366.845,51377.1929999881,39716.795,51366.845,51377.1929999881,1,39716.795,11660.3979999881,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"9",1690912580871,"01/08/2023 17:56:20",1690916180871,1,"01/08/2023 19:56:20",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Positive Feedback","Video","w2ir4b",1,"response","Your description was detailed and clear.",26116.774,51366.845,51377.8930000358,26116.774,51366.845,51377.8930000358,1,26116.774,25261.1190000358,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"10",1690912581827,"01/08/2023 17:56:21",1690916181827,1,"01/08/2023 19:56:21",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,1,"Positive Feedback","Fixation","mtm832",2,"continue","",966.683999999994,966.683999999994,966.683999999994,966.683999999994,966.683999999994,966.683999999994,1,966.683999999994,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"11",1690912623144,"01/08/2023 17:57:03",1690916223144,1,"01/08/2023 19:57:03",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Positive Feedback","Video","w2ir4b",1,"continue","",41316.721,41300.128,41316.721,41316.721,41300.128,41316.721,1,41316.721,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"12",1690912623149,"01/08/2023 17:57:03",1690916223149,1,"01/08/2023 19:57:03",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Positive Feedback","Video","w2ir4b",1,"response","I like that you made eye contact.",36450.177,41300.128,41316.721,36450.177,41300.128,41316.721,1,36450.177,4866.54399999999,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"13",1690912623150,"01/08/2023 17:57:03",1690916223150,1,"01/08/2023 19:57:03",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Positive Feedback","Video","w2ir4b",1,"response","You seem friendly; like someone I would get along with.",24533.419,41300.128,41316.721,24533.419,41300.128,41316.721,1,24533.419,16783.302,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"14",1690912624095,"01/08/2023 17:57:04",1690916224095,1,"01/08/2023 19:57:04",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Positive Feedback","Fixation","mtm832",2,"continue","",966.719000000012,966.719000000012,966.719000000012,966.719000000012,966.719000000012,966.719000000012,1,966.719000000012,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"15",1690912717334,"01/08/2023 17:58:37",1690916317334,1,"01/08/2023 19:58:37",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",93240.7170000238,93233.67,93240.7170000238,93240.7170000238,93233.67,93240.7170000238,1,93240.7170000238,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
