"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"188",1691238146945,"05/08/2023 12:22:26",1691241746945,1,"05/08/2023 14:22:26",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",93,"Task","Screen 1","113qg5",1,"continue","",1699,1684,1699,1699,1684,1699,1,1699,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You said all the right things.","Task",NA,NA,NA,"SUPTM20104"
"189",1691238148695,"05/08/2023 12:22:28",1691241748695,1,"05/08/2023 14:22:28",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",93,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You said all the right things.","Task",NA,NA,NA,"SUPTM20104"
"190",1691238173086,"05/08/2023 12:22:53",1691241773086,1,"05/08/2023 14:22:53",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",94,"Task","Screen 1","113qg5",1,"continue","",24391,24381,24391,24391,24381,24391,1,24391,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"191",1691238174844,"05/08/2023 12:22:54",1691241774844,1,"05/08/2023 14:22:54",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",94,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"192",1691238179678,"05/08/2023 12:22:59",1691241779678,1,"05/08/2023 14:22:59",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",95,"Task","Screen 1","113qg5",1,"continue","",4835,4833,4835,4835,4833,4835,1,4835,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"193",1691238181443,"05/08/2023 12:23:01",1691241781443,1,"05/08/2023 14:23:01",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",95,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"194",1691238183982,"05/08/2023 12:23:03",1691241783982,1,"05/08/2023 14:23:03",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",96,"Task","Screen 1","113qg5",1,"continue","",2540,2533,2540,2540,2533,2540,1,2540,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","You're very articulate.","Task",NA,NA,NA,"SUPTM20104"
"195",1691238185742,"05/08/2023 12:23:05",1691241785742,1,"05/08/2023 14:23:05",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",96,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You're very articulate.","Task",NA,NA,NA,"SUPTM20104"
"196",1691238194850,"05/08/2023 12:23:14",1691241794850,1,"05/08/2023 14:23:14",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",97,"Task","Screen 1","113qg5",1,"continue","",9109,9100,9109,9109,9100,9109,1,9109,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPTM20104"
"197",1691238196607,"05/08/2023 12:23:16",1691241796607,1,"05/08/2023 14:23:16",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",97,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPTM20104"
"198",1691238197912,"05/08/2023 12:23:17",1691241797912,1,"05/08/2023 14:23:17",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",98,"Task","Screen 1","113qg5",1,"continue","",1305,1300,1305,1305,1300,1305,1,1305,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You appeared very confident.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"199",1691238199674,"05/08/2023 12:23:19",1691241799674,1,"05/08/2023 14:23:19",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",98,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"200",1691238201498,"05/08/2023 12:23:21",1691241801498,1,"05/08/2023 14:23:21",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",99,"Task","Screen 1","113qg5",1,"continue","",1824,1816,1824,1824,1816,1824,1,1824,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","Well done!","Task",NA,NA,NA,"SUPTM20104"
"201",1691238203257,"05/08/2023 12:23:23",1691241803257,1,"05/08/2023 14:23:23",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",99,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","Well done!","Task",NA,NA,NA,"SUPTM20104"
"202",1691238204914,"05/08/2023 12:23:24",1691241804914,1,"05/08/2023 14:23:24",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",100,"Task","Screen 1","113qg5",1,"continue","",1656,1650,1656,1656,1650,1656,1,1656,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You're very articulate.","Task",NA,NA,NA,"SUPTM20104"
"203",1691238206674,"05/08/2023 12:23:26",1691241806674,1,"05/08/2023 14:23:26",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",100,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You're very articulate.","Task",NA,NA,NA,"SUPTM20104"
"204",1691238214855,"05/08/2023 12:23:34",1691241814855,1,"05/08/2023 14:23:34",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",101,"Task","Screen 1","113qg5",1,"continue","",8181,8166,8181,8181,8166,8181,1,8181,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPTM20104"
"205",1691238216606,"05/08/2023 12:23:36",1691241816606,1,"05/08/2023 14:23:36",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",101,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPTM20104"
"206",1691238218694,"05/08/2023 12:23:38",1691241818694,1,"05/08/2023 14:23:38",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",102,"Task","Screen 1","113qg5",1,"continue","",2088,2083,2088,2088,2083,2088,1,2088,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"207",1691238220456,"05/08/2023 12:23:40",1691241820456,1,"05/08/2023 14:23:40",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",102,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"208",1691238230340,"05/08/2023 12:23:50",1691241830340,1,"05/08/2023 14:23:50",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",103,"Task","Screen 1","113qg5",1,"continue","",9885,9883,9885,9885,9883,9885,1,9885,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM20104"
"209",1691238232105,"05/08/2023 12:23:52",1691241832105,1,"05/08/2023 14:23:52",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",103,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM20104"
"210",1691238244012,"05/08/2023 12:24:04",1691241844012,1,"05/08/2023 14:24:04",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",104,"Task","Screen 1","113qg5",1,"continue","",11907,11900,11907,11907,11900,11907,1,11907,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM20104"
"211",1691238245771,"05/08/2023 12:24:05",1691241845771,1,"05/08/2023 14:24:05",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",104,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM20104"
"212",1691238261543,"05/08/2023 12:24:21",1691241861543,1,"05/08/2023 14:24:21",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",105,"Task","Screen 1","113qg5",1,"continue","",15772,15766,15772,15772,15766,15772,1,15772,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","You seemed very in-control.","Task",NA,NA,NA,"SUPTM20104"
"213",1691238263303,"05/08/2023 12:24:23",1691241863303,1,"05/08/2023 14:24:23",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",105,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You seemed very in-control.","Task",NA,NA,NA,"SUPTM20104"
"214",1691238264657,"05/08/2023 12:24:24",1691241864657,1,"05/08/2023 14:24:24",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",1,"End","Screen 1","zwzbe2",1,"continue","",1354,1350,1354,1354,1350,1354,1,1354,0,0,NA,"Click To Continue","Continue Button",2,"object-52",NA,NA,"","","End",NA,NA,NA,"SUPTM20104"
"215",1691238264669,"05/08/2023 12:24:24",1691241864669,1,"05/08/2023 14:24:24",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"",NA,NA,"","","",NA,NA,NA,"SUPTM20104"
"1",1690913102301,"01/08/2023 18:05:02",1690916702301,1,"01/08/2023 20:05:02",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"",NA,NA,"","","",NA,NA,NA,"SUPTM24387"
"2",1690913136240,"01/08/2023 18:05:36",1690916736240,1,"01/08/2023 20:05:36",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",1,"Instructions","Screen 3","6w7c99",1,"continue","",33949.98,33933.395,33949.98,33949.98,33933.395,33949.98,1,33949.98,0,0,NA,"Click To Continue","Continue Button",2,"object-29",NA,NA,"","","Instructions",NA,NA,NA,"SUPTM24387"
"3",1690913141719,"01/08/2023 18:05:41",1690916741719,1,"01/08/2023 20:05:41",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",1,"Instructions","Screen 4","4vof69",2,"continue","",5506.68599997616,5500.064,5506.68599997616,5506.68599997616,5500.064,5506.68599997616,1,5506.68599997616,0,0,NA,"Click To Continue","Continue Button",2,"object-41",NA,NA,"","","Instructions",NA,NA,NA,"SUPTM24387"
"4",1690913145446,"01/08/2023 18:05:45",1690916745446,1,"01/08/2023 20:05:45",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",1,"Task","Screen 1","113qg5",1,"continue","",3733.15100000001,3716.63,3733.15100000001,3733.15100000001,3716.63,3733.15100000001,1,3733.15100000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"5",1690913147196,"01/08/2023 18:05:47",1690916747196,1,"01/08/2023 20:05:47",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",1,"Task","Screen 3","izqege",2,"continue","",1766.699,1766.699,1766.699,1766.699,1766.699,1766.699,1,1766.699,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"6",1690913149813,"01/08/2023 18:05:49",1690916749813,1,"01/08/2023 20:05:49",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",2,"Task","Screen 1","113qg5",1,"continue","",2616.796,2600.064,2616.796,2616.796,2600.064,2616.796,1,2616.796,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You seemed very in-control.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM24387"
"7",1690913151563,"01/08/2023 18:05:51",1690916751563,1,"01/08/2023 20:05:51",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",2,"Task","Screen 3","izqege",2,"continue","",1766.691,1766.691,1766.691,1766.691,1766.691,1766.691,1,1766.691,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM24387"
"8",1690913153599,"01/08/2023 18:05:53",1690916753599,1,"01/08/2023 20:05:53",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",3,"Task","Screen 1","113qg5",1,"continue","",2037.03799997616,2033.302,2037.03799997616,2037.03799997616,2033.302,2037.03799997616,1,2037.03799997616,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"9",1690913155363,"01/08/2023 18:05:55",1690916755363,1,"01/08/2023 20:05:55",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",3,"Task","Screen 3","izqege",2,"continue","",1766.553,1766.553,1766.553,1766.553,1766.553,1766.553,1,1766.553,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"10",1690913158669,"01/08/2023 18:05:58",1690916758669,1,"01/08/2023 20:05:58",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",4,"Task","Screen 1","113qg5",1,"continue","",3307.08299995232,3300.11900000001,3307.08299995232,3307.08299995232,3300.11900000001,3307.08299995232,1,3307.08299995232,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
