"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"11",1709583120974,"04/03/2024 20:12:00",1709583120974,0,"04/03/2024 20:12:00",169741,4,"task-gjqt",NA,35771842,10573012,NA,"complete",NA,"65e61cbd9c011620fb06f645","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6808.50000000001,16344,16360.7,6808.50000000001,16344,16360.7,1,6808.50000000001,9552.20000000001,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF92065"
"12",1709583120975,"04/03/2024 20:12:00",1709583120975,0,"04/03/2024 20:12:00",169741,4,"task-gjqt",NA,35771842,10573012,NA,"complete",NA,"65e61cbd9c011620fb06f645","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",10721.7,16344,16360.7,10721.7,16344,16360.7,1,10721.7,5639.00000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF92065"
"13",1709583120976,"04/03/2024 20:12:00",1709583120976,0,"04/03/2024 20:12:00",169741,4,"task-gjqt",NA,35771842,10573012,NA,"complete",NA,"65e61cbd9c011620fb06f645","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",13600.1,16344,16360.7,13600.1,16344,16360.7,1,13600.1,2760.60000000002,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF92065"
"14",1709583120986,"04/03/2024 20:12:00",1709583120986,0,"04/03/2024 20:12:00",169741,4,"task-gjqt",NA,35771842,10573012,NA,"complete",NA,"65e61cbd9c011620fb06f645","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF92065"
"1",1709585970324,"04/03/2024 20:59:30",1709567970324,-5,"04/03/2024 10:59:30",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF57112"
"2",1709586003844,"04/03/2024 21:00:03",1709568003844,-5,"04/03/2024 11:00:03",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",33533.4040000477,33518.404,33533.4040000477,33533.4040000477,33518.404,33533.4040000477,1,33533.4040000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF57112"
"3",1709586003846,"04/03/2024 21:00:03",1709568003846,-5,"04/03/2024 11:00:03",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",12300.604,33518.404,33535.104,12300.604,33518.404,33535.104,1,12300.604,21234.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF57112"
"4",1709586003846,"04/03/2024 21:00:03",1709568003846,-5,"04/03/2024 11:00:03",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",22767.004,33518.404,33535.104,22767.004,33518.404,33535.104,1,22767.004,10768.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF57112"
"5",1709586003846,"04/03/2024 21:00:03",1709568003846,-5,"04/03/2024 11:00:03",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",26218.004,33518.404,33535.104,26218.004,33518.404,33535.104,1,26218.004,7317.09999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF57112"
"6",1709586030816,"04/03/2024 21:00:30",1709568030816,-5,"04/03/2024 11:00:30",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",26988.6000000119,26984.5,26988.6000000119,26988.6000000119,26984.5,26988.6000000119,1,26988.6000000119,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF57112"
"7",1709586030819,"04/03/2024 21:00:30",1709568030819,-5,"04/03/2024 11:00:30",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4933.5,26984.5,26992.4000000238,4933.5,26984.5,26992.4000000238,1,4933.5,22058.9000000238,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF57112"
"8",1709586030820,"04/03/2024 21:00:30",1709568030820,-5,"04/03/2024 11:00:30",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",10517.1,26984.5,26993.0000000477,10517.1,26984.5,26993.0000000477,1,10517.1,16475.9000000477,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF57112"
"9",1709586030820,"04/03/2024 21:00:30",1709568030820,-5,"04/03/2024 11:00:30",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",22867.8,26984.5,26993.4000000238,22867.8,26984.5,26993.4000000238,1,22867.8,4125.60000002384,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF57112"
"10",1709586049534,"04/03/2024 21:00:49",1709568049534,-5,"04/03/2024 11:00:49",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18723.7000000358,18717.7,18723.7000000358,18723.7000000358,18717.7,18723.7000000358,1,18723.7000000358,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF57112"
"11",1709586049538,"04/03/2024 21:00:49",1709568049538,-5,"04/03/2024 11:00:49",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10233.9,18717.7,18727.2000000358,10233.9,18717.7,18727.2000000358,1,10233.9,8493.30000003576,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF57112"
"12",1709586049538,"04/03/2024 21:00:49",1709568049538,-5,"04/03/2024 11:00:49",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",13450.8,18717.7,18727.8,13450.8,18717.7,18727.8,1,13450.8,5277,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF57112"
"13",1709586049538,"04/03/2024 21:00:49",1709568049538,-5,"04/03/2024 11:00:49",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",17434.3,18717.7,18728.2000000358,17434.3,18717.7,18728.2000000358,1,17434.3,1293.90000003576,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF57112"
"14",1709586049544,"04/03/2024 21:00:49",1709568049544,-5,"04/03/2024 11:00:49",169741,4,"task-gjqt",NA,35773838,10573500,NA,"complete",NA,"65e6357b41f59d31ba13b2b5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF57112"
"1",1709586259084,"04/03/2024 21:04:19",1709568259084,-5,"04/03/2024 11:04:19",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF60453"
"2",1709586290881,"04/03/2024 21:04:50",1709568290881,-5,"04/03/2024 11:04:50",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",31806.9,31791.5,31806.9,31806.9,31791.5,31806.9,1,31806.9,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF60453"
"3",1709586290883,"04/03/2024 21:04:50",1709568290883,-5,"04/03/2024 11:04:50",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",16244.5,31791.5,31808.4,16244.5,31791.5,31808.4,1,16244.5,15563.9,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF60453"
"4",1709586290883,"04/03/2024 21:04:50",1709568290883,-5,"04/03/2024 11:04:50",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",20895.1,31791.5,31808.4,20895.1,31791.5,31808.4,1,20895.1,10913.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF60453"
"5",1709586290883,"04/03/2024 21:04:50",1709568290883,-5,"04/03/2024 11:04:50",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",30844.4,31791.5,31808.4,30844.4,31791.5,31808.4,1,30844.4,964,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF60453"
"6",1709586313373,"04/03/2024 21:05:13",1709568313373,-5,"04/03/2024 11:05:13",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",22506.2,22489.6,22506.2,22506.2,22489.6,22506.2,1,22506.2,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF60453"
"7",1709586313378,"04/03/2024 21:05:13",1709568313378,-5,"04/03/2024 11:05:13",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6743.5,22489.6,22506.2,6743.5,22489.6,22506.2,1,6743.5,15762.7,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF60453"
"8",1709586313379,"04/03/2024 21:05:13",1709568313379,-5,"04/03/2024 11:05:13",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",14300.7,22489.6,22506.2,14300.7,22489.6,22506.2,1,14300.7,8205.49999999999,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF60453"
"9",1709586313380,"04/03/2024 21:05:13",1709568313380,-5,"04/03/2024 11:05:13",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",21360.1,22489.6,22506.2,21360.1,22489.6,22506.2,1,21360.1,1146.1,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF60453"
"10",1709586325576,"04/03/2024 21:05:25",1709568325576,-5,"04/03/2024 11:05:25",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12220.6999999985,12208.1,12220.6999999985,12220.6999999985,12208.1,12220.6999999985,1,12220.6999999985,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF60453"
"11",1709586325579,"04/03/2024 21:05:25",1709568325579,-5,"04/03/2024 11:05:25",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5315.10000000001,12208.1,12223.3,5315.10000000001,12208.1,12223.3,1,5315.10000000001,6908.2,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF60453"
"12",1709586325579,"04/03/2024 21:05:25",1709568325579,-5,"04/03/2024 11:05:25",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7873.10000000001,12208.1,12223.599999997,7873.10000000001,12208.1,12223.599999997,1,7873.10000000001,4350.49999999702,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF60453"
"13",1709586325579,"04/03/2024 21:05:25",1709568325579,-5,"04/03/2024 11:05:25",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11145.2,12208.1,12224.000000003,11145.2,12208.1,12224.000000003,1,11145.2,1078.80000000299,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF60453"
"14",1709586325584,"04/03/2024 21:05:25",1709568325584,-5,"04/03/2024 11:05:25",169741,4,"task-gjqt",NA,35773987,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF60453"
"1",1709586509698,"04/03/2024 21:08:29",1709568509698,-5,"04/03/2024 11:08:29",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF85387"
"2",1709586537839,"04/03/2024 21:08:57",1709568537839,-5,"04/03/2024 11:08:57",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28157.4669999993,28150.683,28157.4669999993,28157.4669999993,28150.683,28157.4669999993,1,28157.4669999993,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF85387"
"3",1709586537841,"04/03/2024 21:08:57",1709568537841,-5,"04/03/2024 11:08:57",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",10230.702,28150.683,28160.0669999989,10230.702,28150.683,28160.0669999989,1,10230.702,17929.3649999989,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF85387"
"4",1709586537842,"04/03/2024 21:08:57",1709568537842,-5,"04/03/2024 11:08:57",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",20584.319,28150.683,28160.9669999993,20584.319,28150.683,28160.9669999993,1,20584.319,7576.64799999926,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF85387"
"5",1709586537842,"04/03/2024 21:08:57",1709568537842,-5,"04/03/2024 11:08:57",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",26550.747,28150.683,28161.5669999989,26550.747,28150.683,28161.5669999989,1,26550.747,1610.81999999888,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF85387"
"6",1709586556911,"04/03/2024 21:09:16",1709568556911,-5,"04/03/2024 11:09:16",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19079.584,19063.195,19079.584,19079.584,19063.195,19079.584,1,19079.584,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF85387"
"7",1709586556915,"04/03/2024 21:09:16",1709568556915,-5,"04/03/2024 11:09:16",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6477.02,19063.195,19079.861,6477.02,19063.195,19079.861,1,6477.02,12602.841,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF85387"
"8",1709586556916,"04/03/2024 21:09:16",1709568556916,-5,"04/03/2024 11:09:16",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",10626.854,19063.195,19079.861,10626.854,19063.195,19079.861,1,10626.854,8453.007,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF85387"
"9",1709586556917,"04/03/2024 21:09:16",1709568556917,-5,"04/03/2024 11:09:16",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",17929.907,19063.195,19079.861,17929.907,19063.195,19079.861,1,17929.907,1149.954,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF85387"
"10",1709586570122,"04/03/2024 21:09:30",1709568570122,-5,"04/03/2024 11:09:30",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",13227.4889999996,13222.026,13227.4889999996,13227.4889999996,13222.026,13227.4889999996,1,13227.4889999996,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF85387"
"11",1709586570125,"04/03/2024 21:09:30",1709568570125,-5,"04/03/2024 11:09:30",169741,4,"task-gjqt",NA,35774150,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4648.902,13222.026,13229.7889999985,4648.902,13222.026,13229.7889999985,1,4648.902,8580.88699999851,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF85387"
