"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1700774406548,"23/11/2023 21:20:06",1700752806548,-6,"23/11/2023 09:20:06",151512,7,"questionnaire-s6dh",NA,33176995,9823009,NA,"complete",NA,"655fc1f7c8c5e7c73b2c763d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x559",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF84309"
"1",1700853055444,"24/11/2023 19:10:55",1700853055444,0,"24/11/2023 19:10:55",151512,7,"questionnaire-s6dh",NA,33198197,9828778,NA,"complete",NA,"6560f533b83c7ebeccad87b1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x695",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF93936"
"1",1700854629108,"24/11/2023 19:37:09",1700833029108,-6,"24/11/2023 07:37:09",151512,7,"questionnaire-s6dh",NA,33198471,9828854,NA,"complete",NA,"6560fb46fedd7d2acf3a2923","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1034x680",NA,NA,0,"Consent (Clone)",7,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF78461"
"1",1700878374180,"25/11/2023 02:12:54",1700849574180,-8,"24/11/2023 10:12:54",151512,7,"questionnaire-s6dh",NA,33202206,9829808,NA,"complete",NA,"65615792de96a45527121def","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2048x1152","2048x1035",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF00216"
"1",1700905218293,"25/11/2023 09:40:18",1700905218293,0,"25/11/2023 09:40:18",151512,7,"questionnaire-s6dh",NA,33203970,9830271,NA,"complete",NA,"6561c0ea8bd1c8dbba122673","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1396x785","1397x662",NA,NA,0,"Consent (Clone)",7,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF79304"
"1",1700927477323,"25/11/2023 15:51:17",1700927477323,0,"25/11/2023 15:51:17",151512,7,"questionnaire-s6dh",NA,33209230,9831863,NA,"complete",NA,"656217e4268139dc7d14f539","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,0,"Consent (Clone)",7,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF73458"
"1",1700927568897,"25/11/2023 15:52:48",1700927568897,0,"25/11/2023 15:52:48",151512,7,"questionnaire-s6dh",NA,33209262,9831872,NA,"complete",NA,"656218298ba47d32520bc4b1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x735",NA,NA,0,"Consent (Clone)",7,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF99862"
"1",1701059691266,"27/11/2023 04:34:51",1701041691266,-5,"26/11/2023 18:34:51",151512,7,"questionnaire-s6dh",NA,33234091,9839002,NA,"complete",NA,"65641c1b6e267d7a7ead75f0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1512x982","1512x858",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF53834"
"1",1701122444814,"27/11/2023 22:00:44",1701093644814,-8,"27/11/2023 06:00:44",151512,7,"questionnaire-s6dh",NA,33259031,9846363,NA,"complete",NA,"6565117c90246c10fe90cc1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x691",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF08067"
"1",1701128733641,"27/11/2023 23:45:33",1701128733641,0,"27/11/2023 23:45:33",151512,7,"questionnaire-s6dh",NA,33260341,9846806,NA,"complete",NA,"65652a0c47b4a51fc8d61c89","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x649",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF54483"
"1",1701190481228,"28/11/2023 16:54:41",1701190481228,0,"28/11/2023 16:54:41",151512,7,"questionnaire-s6dh",NA,33275467,9851918,NA,"complete",NA,"65661b31fb7d9c7a6867d44d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1470x956","1470x835",NA,NA,0,"Consent (Clone)",7,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF76395"
