"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Spreadsheet..P","Spreadsheet..N","Manipulation..Spreadsheet","Random_ID"
"22",1688999859674,"10/07/2023 14:37:39",1688985459674,-4,"10/07/2023 06:37:39",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,3,"Positive Feedback","Fixation","mtm832",2,"continue","",966.709999999963,966.709999999963,966.709999999963,966.709999999963,966.709999999963,966.709999999963,1,966.709999999963,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"23",1689000062239,"10/07/2023 14:41:02",1688985662239,-4,"10/07/2023 06:41:02",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",202564.401,202558.674,202564.401,202564.401,202558.674,202564.401,1,202564.401,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"24",1689000062241,"10/07/2023 14:41:02",1688985662241,-4,"10/07/2023 06:41:02",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","In a place with lighting...",202191.917,202558.674,202566.301,202191.917,202558.674,202566.301,1,202191.917,374.383999999845,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"25",1689000062241,"10/07/2023 14:41:02",1688985662241,-4,"10/07/2023 06:41:02",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","people doing things together.
",199391.786,202558.674,202566.501,199391.786,202558.674,202566.501,1,199391.786,3174.71500000008,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"26",1689000063200,"10/07/2023 14:41:03",1688985663200,-4,"10/07/2023 06:41:03",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,3,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.663999999873,966.663999999873,966.663999999873,966.663999999873,966.663999999873,966.663999999873,1,966.663999999873,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"27",1689000155961,"10/07/2023 14:42:35",1688985755961,-4,"10/07/2023 06:42:35",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Positive Feedback","Video","w2ir4b",1,"continue","",92761.0630000001,92753.966,92761.0630000001,92761.0630000001,92753.966,92761.0630000001,1,92761.0630000001,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"28",1689000155963,"10/07/2023 14:42:35",1688985755963,-4,"10/07/2023 06:42:35",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","Around a table on Christmas Eve.",60635.996,92753.966,92762.6630000002,60635.996,92753.966,92762.6630000002,1,60635.996,32126.6670000001,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"29",1689000155963,"10/07/2023 14:42:35",1688985755963,-4,"10/07/2023 06:42:35",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","A very happy family around a christmas tree.",44201.9070000001,92753.966,92762.963,44201.9070000001,92753.966,92762.963,1,44201.9070000001,48561.0559999999,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"30",1689000156921,"10/07/2023 14:42:36",1688985756921,-4,"10/07/2023 06:42:36",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Positive Feedback","Fixation","mtm832",2,"continue","",966.705000000075,966.705000000075,966.705000000075,966.705000000075,966.705000000075,966.705000000075,1,966.705000000075,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"31",1689000298929,"10/07/2023 14:44:58",1688985898929,-4,"10/07/2023 06:44:58",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",142008.192,142005.982,142008.192,142008.192,142005.982,142008.192,1,142008.192,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"32",1689000298930,"10/07/2023 14:44:58",1688985898930,-4,"10/07/2023 06:44:58",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","talking about things in life.",140472.649,142005.982,142009.892,140472.649,142005.982,142009.892,1,140472.649,1537.24299999978,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"33",1689000298931,"10/07/2023 14:44:58",1688985898931,-4,"10/07/2023 06:44:58",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","A meeting among friends.",125288.612,142005.982,142009.992,125288.612,142005.982,142009.992,1,125288.612,16721.3799999999,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"34",1689000299894,"10/07/2023 14:44:59",1688985899894,-4,"10/07/2023 06:44:59",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,4,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.742000000086,966.742000000086,966.742000000086,966.742000000086,966.742000000086,966.742000000086,1,966.742000000086,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"35",1689000423347,"10/07/2023 14:47:03",1688986023347,-4,"10/07/2023 06:47:03",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",123453.768,123438.624,123453.768,123453.768,123438.624,123453.768,1,123453.768,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"36",1689000423349,"10/07/2023 14:47:03",1688986023349,-4,"10/07/2023 06:47:03",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","they are looking at something that keeps them entertained.",122921.871,123438.624,123455.277,122921.871,123438.624,123455.277,1,122921.871,533.405999999493,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"37",1689000423350,"10/07/2023 14:47:03",1688986023350,-4,"10/07/2023 06:47:03",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","people talking together.",74719.8859999999,123438.624,123455.277,74719.8859999999,123438.624,123455.277,1,74719.8859999999,48735.3909999998,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"38",1689000424299,"10/07/2023 14:47:04",1688986024299,-4,"10/07/2023 06:47:04",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.69000000041,966.69000000041,966.69000000041,966.69000000041,966.69000000041,966.69000000041,1,966.69000000041,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM14619"
"39",1689000583682,"10/07/2023 14:49:43",1688986183682,-4,"10/07/2023 06:49:43",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Positive Feedback","Video","w2ir4b",1,"continue","",159382.754,159373.469,159382.754,159382.754,159373.469,159382.754,1,159382.754,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"40",1689000583683,"10/07/2023 14:49:43",1688986183683,-4,"10/07/2023 06:49:43",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","They enjoy the company of friends.",158806.786,159373.469,159384.354,158806.786,159373.469,159384.354,1,158806.786,577.56799999997,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"41",1689000583683,"10/07/2023 14:49:43",1688986183683,-4,"10/07/2023 06:49:43",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","6 people inside an office talking like good friends.",116121.618,159373.469,159384.554,116121.618,159373.469,159384.554,1,116121.618,43262.9359999998,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"42",1689000584639,"10/07/2023 14:49:44",1688986184639,-4,"10/07/2023 06:49:44",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,5,"Positive Feedback","Fixation","mtm832",2,"continue","",966.685999999754,966.685999999754,966.685999999754,966.685999999754,966.685999999754,966.685999999754,1,966.685999999754,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM14619"
"43",1689000584641,"10/07/2023 14:49:44",1688986184641,-4,"10/07/2023 06:49:44",137495,33,"task-p9mv",NA,30594626,9083342,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1920x1080","1920x927",NA,NA,NA,"Video Feedback Task",13,"NonAnxious",NA,"In",NA,NA,"HIGJFKEADBC","B","B",NA,NA,NA,1,1,NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPTM14619"
