"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1692005854503,"14/08/2023 09:37:34",1692009454503,1,"14/08/2023 11:37:34",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16300"
"2",1692005857827,"14/08/2023 09:37:37",1692009457827,1,"14/08/2023 11:37:37",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",3332.56399998212,3316.558,3332.56399998212,3332.56399998212,3316.558,3332.56399998212,1,3332.56399998212,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF16300"
"3",1692005858904,"14/08/2023 09:37:38",1692009458904,1,"14/08/2023 11:37:38",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1093.50599998212,1083.264,1093.50599998212,1093.50599998212,1083.264,1093.50599998212,1,1093.50599998212,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF16300"
"4",1692005862019,"14/08/2023 09:37:42",1692009462019,1,"14/08/2023 11:37:42",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3125.84200000596,3116.738,3125.84200000596,3125.84200000596,3116.738,3125.84200000596,1,3125.84200000596,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF16300"
"5",1692005864266,"14/08/2023 09:37:44",1692009464266,1,"14/08/2023 11:37:44",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",2255.60400000596,2249.907,2255.60400000596,2255.60400000596,2249.907,2255.60400000596,1,2255.60400000596,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF16300"
"6",1692005871580,"14/08/2023 09:37:51",1692009471580,1,"14/08/2023 11:37:51",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",7319.49699998808,7316.704,7319.49699998808,7319.49699998808,7316.704,7319.49699998808,1,7319.49699998808,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF16300"
"7",1692005872324,"14/08/2023 09:37:52",1692009472324,1,"14/08/2023 11:37:52",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",746.593000000001,733.413,746.593000000001,746.593000000001,733.413,746.593000000001,1,746.593000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF16300"
"8",1692005914735,"14/08/2023 09:38:34",1692009514735,1,"14/08/2023 11:38:34",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",42420.779999994,42416.44,42420.779999994,42420.779999994,42416.44,42420.779999994,1,42420.779999994,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF16300"
"9",1692005914737,"14/08/2023 09:38:34",1692009514737,1,"14/08/2023 11:38:34",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","Said everything you saw.",12366.605,42416.44,42426.4799999821,12366.605,42416.44,42426.4799999821,1,12366.605,30059.8749999821,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF16300"
"10",1692005914737,"14/08/2023 09:38:34",1692009514737,1,"14/08/2023 11:38:34",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","Satisfactory explanation ",24366.456,42416.44,42426.8799999881,24366.456,42416.44,42426.8799999881,1,24366.456,18060.4239999881,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF16300"
"11",1692005914738,"14/08/2023 09:38:34",1692009514738,1,"14/08/2023 11:38:34",140743,17,"task-w8vi",NA,31172519,9241769,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16300"
"1",1692006955891,"14/08/2023 09:55:55",1692010555891,1,"14/08/2023 11:55:55",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13097"
"2",1692006963451,"14/08/2023 09:56:03",1692010563451,1,"14/08/2023 11:56:03",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",7552,7535,7552,7552,7535,7552,1,7552,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF13097"
"3",1692006965632,"14/08/2023 09:56:05",1692010565632,1,"14/08/2023 11:56:05",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",2198,2182,2198,2198,2182,2198,1,2198,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF13097"
"4",1692006972879,"14/08/2023 09:56:12",1692010572879,1,"14/08/2023 11:56:12",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",7265,7248,7265,7265,7248,7265,1,7265,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF13097"
"5",1692006976345,"14/08/2023 09:56:16",1692010576345,1,"14/08/2023 11:56:16",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",3481,3465,3481,3481,3465,3481,1,3481,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF13097"
"6",1692006984327,"14/08/2023 09:56:24",1692010584327,1,"14/08/2023 11:56:24",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",7999,7982,7999,7999,7982,7999,1,7999,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF13097"
"7",1692006987675,"14/08/2023 09:56:27",1692010587675,1,"14/08/2023 11:56:27",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",3364,3348,3364,3364,3348,3364,1,3364,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF13097"
"8",1692007066863,"14/08/2023 09:57:46",1692010666863,1,"14/08/2023 11:57:46",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13097"
"9",1692007095096,"14/08/2023 09:58:15",1692010695096,1,"14/08/2023 11:58:15",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",28222,28205,28222,28222,28205,28222,1,28222,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF13097"
"10",1692007095103,"14/08/2023 09:58:15",1692010695103,1,"14/08/2023 11:58:15",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","the description was adequate",3615,28205,28222,3615,28205,28222,1,3615,24607,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF13097"
"11",1692007095104,"14/08/2023 09:58:15",1692010695104,1,"14/08/2023 11:58:15",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","her peformance is satisfactory ",14260,28205,28222,14260,28205,28222,1,14260,13962,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF13097"
"12",1692007095107,"14/08/2023 09:58:15",1692010695107,1,"14/08/2023 11:58:15",140743,17,"task-w8vi",NA,31172875,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13097"
"1",1692017656021,"14/08/2023 12:54:16",1692021256021,1,"14/08/2023 14:54:16",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF44269"
"2",1692017670978,"14/08/2023 12:54:30",1692021270978,1,"14/08/2023 14:54:30",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",14973.9270000238,14967.206,14973.9270000238,14973.9270000238,14967.206,14973.9270000238,1,14973.9270000238,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF44269"
"3",1692017674896,"14/08/2023 12:54:34",1692021274896,1,"14/08/2023 14:54:34",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",3924.52099997616,3916.775,3924.52099997616,3924.52099997616,3916.775,3924.52099997616,1,3924.52099997616,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF44269"
"4",1692017683659,"14/08/2023 12:54:43",1692021283659,1,"14/08/2023 14:54:43",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",8770.54599998808,8766.965,8770.54599998808,8770.54599998808,8766.965,8770.54599998808,1,8770.54599998808,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF44269"
"5",1692017692842,"14/08/2023 12:54:52",1692021292842,1,"14/08/2023 14:54:52",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",9186.48100002384,9183.23,9186.48100002384,9186.48100002384,9183.23,9186.48100002384,1,9186.48100002384,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF44269"
"6",1692017710257,"14/08/2023 12:55:10",1692021310257,1,"14/08/2023 14:55:10",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",17416.75,17400.166,17416.75,17416.75,17400.166,17416.75,1,17416.75,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF44269"
"7",1692017711817,"14/08/2023 12:55:11",1692021311817,1,"14/08/2023 14:55:11",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1578.18499998808,1566.788,1578.18499998808,1578.18499998808,1566.788,1578.18499998808,1,1578.18499998808,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF44269"
"8",1692017813047,"14/08/2023 12:56:53",1692021413047,1,"14/08/2023 14:56:53",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",101234.291,101217.585,101234.291,101234.291,101217.585,101234.291,1,101234.291,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF44269"
"9",1692017813049,"14/08/2023 12:56:53",1692021413049,1,"14/08/2023 14:56:53",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You described what was asked",67950.612,101217.585,101234.291,67950.612,101217.585,101234.291,1,67950.612,33283.679,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF44269"
"10",1692017813049,"14/08/2023 12:56:53",1692021413049,1,"14/08/2023 14:56:53",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","The description of the classroom was okay",73600.736,101217.585,101234.291,73600.736,101217.585,101234.291,1,73600.736,27633.555,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF44269"
"11",1692017813050,"14/08/2023 12:56:53",1692021413050,1,"14/08/2023 14:56:53",140743,17,"task-w8vi",NA,31176415,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF44269"
"1",1692031152597,"14/08/2023 16:39:12",1692034752597,1,"14/08/2023 18:39:12",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF53772"
"2",1692031156152,"14/08/2023 16:39:16",1692034756152,1,"14/08/2023 18:39:16",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",3599.714,3582.974,3599.714,3599.714,3582.974,3599.714,1,3599.714,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF53772"
"3",1692031157477,"14/08/2023 16:39:17",1692034757477,1,"14/08/2023 18:39:17",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1347.51699961853,1332.613,1347.51699961853,1347.51699961853,1332.613,1347.51699961853,1,1347.51699961853,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF53772"
"4",1692031160405,"14/08/2023 16:39:20",1692034760405,1,"14/08/2023 18:39:20",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",2943.90399961853,2933.268,2943.90399961853,2943.90399961853,2933.268,2943.90399961853,1,2943.90399961853,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF53772"
"5",1692031162091,"14/08/2023 16:39:22",1692034762091,1,"14/08/2023 18:39:22",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",1696.13599961853,1683.137,1696.13599961853,1696.13599961853,1683.137,1696.13599961853,1,1696.13599961853,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF53772"
"6",1692031167332,"14/08/2023 16:39:27",1692034767332,1,"14/08/2023 18:39:27",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",5254.49899961853,5248.948,5254.49899961853,5254.49899961853,5248.948,5254.49899961853,1,5254.49899961853,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF53772"
