"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"752",107,1692092367694,"15/08/2023 09:39:27",1692095967694,1,"15/08/2023 11:39:27",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",52,"Task","Screen 3","izqege",2,"continue","",1766.64299999998,1766.64299999998,1766.64299999998,1766.64299999998,1766.64299999998,1766.64299999998,1,1766.64299999998,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF42960"
"753",108,1692092368658,"15/08/2023 09:39:28",1692095968658,1,"15/08/2023 11:39:28",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",53,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",963.903999999631,949.995999999985,963.903999999631,963.903999999631,949.995999999985,963.903999999631,1,963.903999999631,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF42960"
"754",109,1692092370411,"15/08/2023 09:39:30",1692095970411,1,"15/08/2023 11:39:30",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",53,"Task","Screen 3","izqege",2,"continue","",1766.66200000001,1766.66200000001,1766.66200000001,1766.66200000001,1766.66200000001,1766.66200000001,1,1766.66200000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF42960"
"755",110,1692092371530,"15/08/2023 09:39:31",1692095971530,1,"15/08/2023 11:39:31",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",54,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1119.84600000019,1116.652,1119.84600000019,1119.84600000019,1116.652,1119.84600000019,1,1119.84600000019,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appear very smart.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF42960"
"756",111,1692092373294,"15/08/2023 09:39:33",1692095973294,1,"15/08/2023 11:39:33",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",54,"Task","Screen 3","izqege",2,"continue","",1766.69699999999,1766.69699999999,1766.69699999999,1766.69699999999,1766.69699999999,1766.69699999999,1,1766.69699999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF42960"
"757",112,1692092374161,"15/08/2023 09:39:34",1692095974161,1,"15/08/2023 11:39:34",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",55,"Task","Screen 1","113qg5",1,"response","You appear very smart.",867.396999999648,866.618000000017,867.396999999648,867.396999999648,866.618000000017,867.396999999648,1,867.396999999648,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appear very smart.","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"758",113,1692092375928,"15/08/2023 09:39:35",1692095975928,1,"15/08/2023 11:39:35",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",55,"Task","Screen 3","izqege",2,"continue","",1766.717,1766.717,1766.717,1766.717,1766.717,1766.717,1,1766.717,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"759",114,1692092376986,"15/08/2023 09:39:36",1692095976986,1,"15/08/2023 11:39:36",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",56,"Task","Screen 1","113qg5",1,"response","Well done!",1059.16200000019,1050.00300000003,1059.16200000019,1059.16200000019,1050.00300000003,1059.16200000019,1,1059.16200000019,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You seemed very in-control.","Well done!","Task",NA,NA,NA,"SUPPRF42960"
"760",115,1692092378744,"15/08/2023 09:39:38",1692095978744,1,"15/08/2023 11:39:38",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",56,"Task","Screen 3","izqege",2,"continue","",1766.63299999997,1766.63299999997,1766.63299999997,1766.63299999997,1766.63299999997,1766.63299999997,1,1766.63299999997,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","Well done!","Task",NA,NA,NA,"SUPPRF42960"
"761",116,1692092379666,"15/08/2023 09:39:39",1692095979666,1,"15/08/2023 11:39:39",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",57,"Task","Screen 1","113qg5",1,"response","That was perfect.",922.125999999815,916.686999999976,922.125999999815,922.125999999815,916.686999999976,922.125999999815,1,922.125999999815,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF42960"
"762",117,1692092381428,"15/08/2023 09:39:41",1692095981428,1,"15/08/2023 11:39:41",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",57,"Task","Screen 3","izqege",2,"continue","",1766.66100000002,1766.66100000002,1766.66100000002,1766.66100000002,1766.66100000002,1766.66100000002,1,1766.66100000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF42960"
"763",118,1692092382249,"15/08/2023 09:39:42",1692095982249,1,"15/08/2023 11:39:42",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",58,"Task","Screen 1","113qg5",1,"response","That was perfect.",822.178000000189,816.639000000025,822.178000000189,822.178000000189,816.639000000025,822.178000000189,1,822.178000000189,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"764",119,1692092384011,"15/08/2023 09:39:44",1692095984011,1,"15/08/2023 11:39:44",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",58,"Task","Screen 3","izqege",2,"continue","",1766.66699999996,1766.66699999996,1766.66699999996,1766.66699999996,1766.66699999996,1766.66699999996,1,1766.66699999996,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"765",120,1692092385474,"15/08/2023 09:39:45",1692095985474,1,"15/08/2023 11:39:45",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",59,"Task","Screen 1","113qg5",1,"response","You appeared very confident.",1463.17200000002,1449.98800000001,1463.17200000002,1463.17200000002,1449.98800000001,1463.17200000002,1,1463.17200000002,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You appear very smart.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF42960"
"766",121,1692092387228,"15/08/2023 09:39:47",1692095987228,1,"15/08/2023 11:39:47",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",59,"Task","Screen 3","izqege",2,"continue","",1766.66899999999,1766.66899999999,1766.66899999999,1766.66899999999,1766.66899999999,1766.66899999999,1,1766.66899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF42960"
"767",122,1692092388306,"15/08/2023 09:39:48",1692095988306,1,"15/08/2023 11:39:48",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",60,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",1079.11499999964,1066.64300000004,1079.11499999964,1079.11499999964,1066.64300000004,1079.11499999964,1,1079.11499999964,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF42960"
"768",123,1692092390061,"15/08/2023 09:39:50",1692095990061,1,"15/08/2023 11:39:50",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",60,"Task","Screen 3","izqege",2,"continue","",1766.62999999995,1766.62999999995,1766.62999999995,1766.62999999995,1766.62999999995,1766.62999999995,1,1766.62999999995,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF42960"
"769",124,1692092391378,"15/08/2023 09:39:51",1692095991378,1,"15/08/2023 11:39:51",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",61,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",1317.34199999965,1316.71000000002,1317.34199999965,1317.34199999965,1316.71000000002,1317.34199999965,1,1317.34199999965,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF42960"
"770",125,1692092393144,"15/08/2023 09:39:53",1692095993144,1,"15/08/2023 11:39:53",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",61,"Task","Screen 3","izqege",2,"continue","",1766.69900000002,1766.69900000002,1766.69900000002,1766.69900000002,1766.69900000002,1766.69900000002,1,1766.69900000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF42960"
"771",126,1692092394201,"15/08/2023 09:39:54",1692095994201,1,"15/08/2023 11:39:54",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",62,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1057.6329999998,1049.929,1057.6329999998,1057.6329999998,1049.929,1057.6329999998,1,1057.6329999998,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You're very articulate.","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"772",127,1692092395961,"15/08/2023 09:39:55",1692095995961,1,"15/08/2023 11:39:55",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",62,"Task","Screen 3","izqege",2,"continue","",1766.68400000001,1766.68400000001,1766.68400000001,1766.68400000001,1766.68400000001,1766.68400000001,1,1766.68400000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"773",128,1692092397169,"15/08/2023 09:39:57",1692095997169,1,"15/08/2023 11:39:57",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",63,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",1208.71999999997,1199.96999999997,1208.71999999997,1208.71999999997,1199.96999999997,1208.71999999997,1,1208.71999999997,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF42960"
"774",129,1692092398927,"15/08/2023 09:39:58",1692095998927,1,"15/08/2023 11:39:58",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",63,"Task","Screen 3","izqege",2,"continue","",1766.696,1766.696,1766.696,1766.696,1766.696,1766.696,1,1766.696,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF42960"
"775",130,1692092401730,"15/08/2023 09:40:01",1692096001730,1,"15/08/2023 11:40:01",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",64,"Task","Screen 1","113qg5",1,"response","You came across really well.",2802.85399999982,2800.005,2802.85399999982,2802.85399999982,2800.005,2802.85399999982,1,2802.85399999982,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"776",131,1692092403494,"15/08/2023 09:40:03",1692096003494,1,"15/08/2023 11:40:03",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",64,"Task","Screen 3","izqege",2,"continue","",1766.64600000001,1766.64600000001,1766.64600000001,1766.64600000001,1766.64600000001,1766.64600000001,1,1766.64600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"777",132,1692092405641,"15/08/2023 09:40:05",1692096005641,1,"15/08/2023 11:40:05",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",65,"Task","Screen 1","113qg5",1,"response","You appear very smart.",2147.80300000036,2133.35499999998,2147.80300000036,2147.80300000036,2133.35499999998,2147.80300000036,1,2147.80300000036,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appear very smart.","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"778",133,1692092407394,"15/08/2023 09:40:07",1692096007394,1,"15/08/2023 11:40:07",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",65,"Task","Screen 3","izqege",2,"continue","",1766.625,1766.625,1766.625,1766.625,1766.625,1766.625,1,1766.625,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"779",134,1692092408425,"15/08/2023 09:40:08",1692096008425,1,"15/08/2023 11:40:08",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",66,"Task","Screen 1","113qg5",1,"response","You said all the right things.",1031.52299999964,1016.67300000001,1031.52299999964,1031.52299999964,1016.67300000001,1031.52299999964,1,1031.52299999964,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You said all the right things.","Task",NA,NA,NA,"SUPPRF42960"
"780",135,1692092410178,"15/08/2023 09:40:10",1692096010178,1,"15/08/2023 11:40:10",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",66,"Task","Screen 3","izqege",2,"continue","",1766.777,1766.777,1766.777,1766.777,1766.777,1766.777,1,1766.777,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You said all the right things.","Task",NA,NA,NA,"SUPPRF42960"
"781",136,1692092411841,"15/08/2023 09:40:11",1692096011841,1,"15/08/2023 11:40:11",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",67,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",1663.57299999963,1649.82199999999,1663.57299999963,1663.57299999963,1649.82199999999,1663.57299999963,1,1663.57299999963,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF42960"
"782",137,1692092413594,"15/08/2023 09:40:13",1692096013594,1,"15/08/2023 11:40:13",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",67,"Task","Screen 3","izqege",2,"continue","",1766.73999999999,1766.73999999999,1766.73999999999,1766.73999999999,1766.73999999999,1766.73999999999,1,1766.73999999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF42960"
"783",138,1692092414977,"15/08/2023 09:40:14",1692096014977,1,"15/08/2023 11:40:14",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",68,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1383.30300000007,1366.63700000005,1383.30300000007,1383.30300000007,1366.63700000005,1383.30300000007,1,1383.30300000007,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF42960"
"784",139,1692092416727,"15/08/2023 09:40:16",1692096016727,1,"15/08/2023 11:40:16",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",68,"Task","Screen 3","izqege",2,"continue","",1766.70499999996,1766.70499999996,1766.70499999996,1766.70499999996,1766.70499999996,1766.70499999996,1,1766.70499999996,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF42960"
"785",140,1692092418705,"15/08/2023 09:40:18",1692096018705,1,"15/08/2023 11:40:18",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",69,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1978.16899999965,1966.63900000002,1978.16899999965,1978.16899999965,1966.63900000002,1978.16899999965,1,1978.16899999965,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Excellent!","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
