"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.vu6m","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"8",1708989834548,"26/02/2024 23:23:54",1708968234548,-6,"26/02/2024 11:23:54",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",6327.5,11056.7,11073.3,6327.5,11056.7,11073.3,1,6327.5,4745.8,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF18750"
"9",1708989834548,"26/02/2024 23:23:54",1708968234548,-6,"26/02/2024 11:23:54",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",9991,11056.7,11073.3,9991,11056.7,11073.3,1,9991,1082.3,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF18750"
"10",1708989844520,"26/02/2024 23:24:04",1708968244520,-6,"26/02/2024 11:24:04",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9994.70000002384,9990.5,9994.70000002384,9994.70000002384,9990.5,9994.70000002384,1,9994.70000002384,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF18750"
"11",1708989844521,"26/02/2024 23:24:04",1708968244521,-6,"26/02/2024 11:24:04",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",2764.1,9990.5,9995.6,2764.1,9990.5,9995.6,1,2764.1,7231.5,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF18750"
"12",1708989844522,"26/02/2024 23:24:04",1708968244522,-6,"26/02/2024 11:24:04",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",3846.4,9990.5,9996.20000002384,3846.4,9990.5,9996.20000002384,1,3846.4,6149.80000002384,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF18750"
"13",1708989844522,"26/02/2024 23:24:04",1708968244522,-6,"26/02/2024 11:24:04",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",8608.6,9990.5,9996.79999992847,8608.6,9990.5,9996.79999992847,1,8608.6,1388.19999992847,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF18750"
"14",1708989844526,"26/02/2024 23:24:04",1708968244526,-6,"26/02/2024 11:24:04",167771,4,"task-gjqt",NA,35532329,10497399,NA,"complete",NA,"65dd1ca0f449c4ea1954aa2e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18750"
"1",1708989894781,"26/02/2024 23:24:54",1708961094781,-8,"26/02/2024 07:24:54",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF08836"
"2",1708989922791,"26/02/2024 23:25:22",1708961122791,-8,"26/02/2024 07:25:22",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28018.4160001431,28012.516,28018.4160001431,28018.4160001431,28012.516,28018.4160001431,1,28018.4160001431,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF08836"
"3",1708989922793,"26/02/2024 23:25:22",1708961122793,-8,"26/02/2024 07:25:22",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",7015.716,28012.516,28024.9160001431,7015.716,28012.516,28024.9160001431,1,7015.716,21009.200000143,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF08836"
"4",1708989922794,"26/02/2024 23:25:22",1708961122794,-8,"26/02/2024 07:25:22",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",16331.316,28012.516,28025.5160000477,16331.316,28012.516,28025.5160000477,1,16331.316,11694.2000000477,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF08836"
"5",1708989922794,"26/02/2024 23:25:22",1708961122794,-8,"26/02/2024 07:25:22",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",21680.416,28012.516,28025.9160001431,21680.416,28012.516,28025.9160001431,1,21680.416,6345.50000014305,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF08836"
"6",1708989942179,"26/02/2024 23:25:42",1708961142179,-8,"26/02/2024 07:25:42",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19398.3,19397.2,19398.3,19398.3,19397.2,19398.3,1,19398.3,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF08836"
"7",1708989942181,"26/02/2024 23:25:42",1708961142181,-8,"26/02/2024 07:25:42",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7748.9,19397.2,19400.5000000477,7748.9,19397.2,19400.5000000477,1,7748.9,11651.6000000477,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF08836"
"8",1708989942182,"26/02/2024 23:25:42",1708961142182,-8,"26/02/2024 07:25:42",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",13248.5,19397.2,19401.2000000954,13248.5,19397.2,19401.2000000954,1,13248.5,6152.70000009537,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF08836"
"9",1708989942182,"26/02/2024 23:25:42",1708961142182,-8,"26/02/2024 07:25:42",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",18480.8,19397.2,19401.8,18480.8,19397.2,19401.8,1,18480.8,921,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF08836"
"10",1708989954708,"26/02/2024 23:25:54",1708961154708,-8,"26/02/2024 07:25:54",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12530.4000001907,12515,12530.4000001907,12530.4000001907,12515,12530.4000001907,1,12530.4000001907,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF08836"
"11",1708989954711,"26/02/2024 23:25:54",1708961154711,-8,"26/02/2024 07:25:54",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5999.6,12515,12531.3,5999.6,12515,12531.3,1,5999.6,6531.7,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF08836"
"12",1708989954712,"26/02/2024 23:25:54",1708961154712,-8,"26/02/2024 07:25:54",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",7999.1,12515,12531.3,7999.1,12515,12531.3,1,7999.1,4532.2,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF08836"
"13",1708989954713,"26/02/2024 23:25:54",1708961154713,-8,"26/02/2024 07:25:54",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",9849.2,12515,12531.3,9849.2,12515,12531.3,1,9849.2,2682.10000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF08836"
"14",1708989954718,"26/02/2024 23:25:54",1708961154718,-8,"26/02/2024 07:25:54",167771,4,"task-gjqt",NA,35532410,10497384,NA,"complete",NA,"65dd1bfd63f7579fba93854f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x598",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF08836"
"1",1708990978165,"26/02/2024 23:42:58",1708972978165,-5,"26/02/2024 13:42:58",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54273"
"2",1708991015385,"26/02/2024 23:43:35",1708973015385,-5,"26/02/2024 13:43:35",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",37237.2,37220.4,37237.2,37237.2,37220.4,37237.2,1,37237.2,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF54273"
"3",1708991015388,"26/02/2024 23:43:35",1708973015388,-5,"26/02/2024 13:43:35",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",19731.1,37220.4,37237.2,19731.1,37220.4,37237.2,1,19731.1,17506.1,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF54273"
"4",1708991015388,"26/02/2024 23:43:35",1708973015388,-5,"26/02/2024 13:43:35",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",24115.2,37220.4,37237.2,24115.2,37220.4,37237.2,1,24115.2,13122,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF54273"
"5",1708991015388,"26/02/2024 23:43:35",1708973015388,-5,"26/02/2024 13:43:35",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",30705.6,37220.4,37237.2,30705.6,37220.4,37237.2,1,30705.6,6531.60000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF54273"
"6",1708991038651,"26/02/2024 23:43:58",1708973038651,-5,"26/02/2024 13:43:58",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",23284.399999997,23267,23284.399999997,23284.399999997,23267,23284.399999997,1,23284.399999997,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF54273"
"7",1708991038654,"26/02/2024 23:43:58",1708973038654,-5,"26/02/2024 13:43:58",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",5710.3,23267,23284.4,5710.3,23267,23284.4,1,5710.3,17574.1,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF54273"
"8",1708991038654,"26/02/2024 23:43:58",1708973038654,-5,"26/02/2024 13:43:58",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",11965.5,23267,23284.4,11965.5,23267,23284.4,1,11965.5,11318.9,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF54273"
"9",1708991038655,"26/02/2024 23:43:58",1708973038655,-5,"26/02/2024 13:43:58",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",21636.8,23267,23284.4,21636.8,23267,23284.4,1,21636.8,1647.60000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF54273"
"10",1708991048281,"26/02/2024 23:44:08",1708973048281,-5,"26/02/2024 13:44:08",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9647.1,9642.1,9647.1,9647.1,9642.1,9647.1,1,9647.1,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF54273"
"11",1708991048282,"26/02/2024 23:44:08",1708973048282,-5,"26/02/2024 13:44:08",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3683.3,9642.1,9647.69999999404,3683.3,9642.1,9647.69999999404,1,3683.3,5964.39999999404,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF54273"
"12",1708991048282,"26/02/2024 23:44:08",1708973048282,-5,"26/02/2024 13:44:08",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",6509.49999999999,9642.1,9648.1,6509.49999999999,9642.1,9648.1,1,6509.49999999999,3138.60000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF54273"
"13",1708991048282,"26/02/2024 23:44:08",1708973048282,-5,"26/02/2024 13:44:08",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",8790.99999999999,9642.1,9648.6,8790.99999999999,9642.1,9648.6,1,8790.99999999999,857.600000000006,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF54273"
"14",1708991048287,"26/02/2024 23:44:08",1708973048287,-5,"26/02/2024 13:44:08",167771,4,"task-gjqt",NA,35533048,10497582,NA,"complete",NA,"65dd211d9bf636d07f0a3a6e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54273"
"1",1708991102329,"26/02/2024 23:45:02",1708969502329,-6,"26/02/2024 11:45:02",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF28471"
"2",1708991135228,"26/02/2024 23:45:35",1708969535228,-6,"26/02/2024 11:45:35",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32901.3,32883.8,32901.3,32901.3,32883.8,32901.3,1,32901.3,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF28471"
"3",1708991135230,"26/02/2024 23:45:35",1708969535230,-6,"26/02/2024 11:45:35",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",21733.7,32883.8,32901.3,21733.7,32883.8,32901.3,1,21733.7,11167.6,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF28471"
"4",1708991135230,"26/02/2024 23:45:35",1708969535230,-6,"26/02/2024 11:45:35",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",27833.8,32883.8,32901.3,27833.8,32883.8,32901.3,1,27833.8,5067.5,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF28471"
"5",1708991135231,"26/02/2024 23:45:35",1708969535231,-6,"26/02/2024 11:45:35",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",32333.8,32883.8,32901.3,32333.8,32883.8,32901.3,1,32333.8,567.5,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF28471"
"6",1708991160722,"26/02/2024 23:46:00",1708969560722,-6,"26/02/2024 11:46:00",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",25515.7000000022,25500.3,25515.7000000022,25515.7000000022,25500.3,25515.7000000022,1,25515.7000000022,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF28471"
"7",1708991160726,"26/02/2024 23:46:00",1708969560726,-6,"26/02/2024 11:46:00",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",15550.1,25500.3,25517,15550.1,25500.3,25517,1,15550.1,9966.89999999999,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF28471"
"8",1708991160727,"26/02/2024 23:46:00",1708969560727,-6,"26/02/2024 11:46:00",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",18550.2,25500.3,25517,18550.2,25500.3,25517,1,18550.2,6966.8,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF28471"
