"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1712947517418,"12/04/2024 18:45:17",1712951117418,1,"12/04/2024 20:45:17",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",11852.2,12470.1,12472.4000000358,11852.2,12470.1,12472.4000000358,1,11852.2,620.200000035762,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF83543"
"5",1712947524926,"12/04/2024 18:45:24",1712951124926,1,"12/04/2024 20:45:24",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",7510.09999998808,7505.6,7510.09999998808,7510.09999998808,7505.6,7510.09999998808,1,7510.09999998808,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF83543"
"6",1712947524926,"12/04/2024 18:45:24",1712951124926,1,"12/04/2024 20:45:24",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",4585.7,7505.6,7510.4,4585.7,7505.6,7510.4,1,4585.7,2924.7,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF83543"
"7",1712947524926,"12/04/2024 18:45:24",1712951124926,1,"12/04/2024 20:45:24",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",6705.8,7505.6,7510.59999998808,6705.8,7505.6,7510.59999998808,1,6705.8,804.799999988078,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF83543"
"8",1712947531530,"12/04/2024 18:45:31",1712951131530,1,"12/04/2024 20:45:31",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",6608.40000002384,6602.7,6608.40000002384,6608.40000002384,6602.7,6608.40000002384,1,6608.40000002384,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF83543"
"9",1712947531531,"12/04/2024 18:45:31",1712951131531,1,"12/04/2024 20:45:31",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",2447.1,6602.7,6608.9,2447.1,6602.7,6608.9,1,2447.1,4161.8,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF83543"
"10",1712947531531,"12/04/2024 18:45:31",1712951131531,1,"12/04/2024 20:45:31",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",5288.1,6602.7,6608.9,5288.1,6602.7,6608.9,1,5288.1,1320.8,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF83543"
"11",1712947542700,"12/04/2024 18:45:42",1712951142700,1,"12/04/2024 20:45:42",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",11176.3,11170.2,11176.3,11176.3,11170.2,11176.3,1,11176.3,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF83543"
"12",1712947542701,"12/04/2024 18:45:42",1712951142701,1,"12/04/2024 20:45:42",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",2453.3,11170.2,11176.3,2453.3,11170.2,11176.3,1,2453.3,8723,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF83543"
"13",1712947542702,"12/04/2024 18:45:42",1712951142702,1,"12/04/2024 20:45:42",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",8547.5,11170.2,11176.3,8547.5,11170.2,11176.3,1,8547.5,2628.8,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF83543"
"14",1712947542702,"12/04/2024 18:45:42",1712951142702,1,"12/04/2024 20:45:42",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",10606.9,11170.2,11176.3,10606.9,11170.2,11176.3,1,10606.9,569.399999999994,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF83543"
"15",1712947542704,"12/04/2024 18:45:42",1712951142704,1,"12/04/2024 20:45:42",175580,1,"task-7hcp",NA,36976514,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"BIQ (Charlotte)",5,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83543"
"1",1712947890311,"12/04/2024 18:51:30",1712951490311,1,"12/04/2024 20:51:30",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF00852"
"2",1712947922391,"12/04/2024 18:52:02",1712951522391,1,"12/04/2024 20:52:02",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32120.9999999762,32111.4,32120.9999999762,32120.9999999762,32111.4,32120.9999999762,1,32120.9999999762,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF00852"
"3",1712947922393,"12/04/2024 18:52:02",1712951522393,1,"12/04/2024 20:52:02",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",22509.1,32111.4,32123.9999999762,22509.1,32111.4,32123.9999999762,1,22509.1,9614.89999997616,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF00852"
"4",1712947922394,"12/04/2024 18:52:02",1712951522394,1,"12/04/2024 20:52:02",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",28243.7,32111.4,32124.2999999881,28243.7,32111.4,32124.2999999881,1,28243.7,3880.59999998808,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF00852"
"5",1712947930577,"12/04/2024 18:52:10",1712951530577,1,"12/04/2024 20:52:10",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",8195.89999998808,8185.8,8195.89999998808,8195.89999998808,8185.8,8195.89999998808,1,8195.89999998808,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF00852"
"6",1712947930577,"12/04/2024 18:52:10",1712951530577,1,"12/04/2024 20:52:10",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","4",3834.6,8185.8,8196.39999998808,3834.6,8185.8,8196.39999998808,1,3834.6,4361.79999998808,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF00852"
"7",1712947930577,"12/04/2024 18:52:10",1712951530577,1,"12/04/2024 20:52:10",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","6",7552.1,8185.8,8196.7,7552.1,8185.8,8196.7,1,7552.1,644.599999999999,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF00852"
"8",1712947944502,"12/04/2024 18:52:24",1712951544502,1,"12/04/2024 20:52:24",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",13934.7999999762,13919.7,13934.7999999762,13934.7999999762,13919.7,13934.7999999762,1,13934.7999999762,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF00852"
"9",1712947944506,"12/04/2024 18:52:24",1712951544506,1,"12/04/2024 20:52:24",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",4750.9,13919.7,13936,4750.9,13919.7,13936,1,4750.9,9185.10000000001,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF00852"
"10",1712947944506,"12/04/2024 18:52:24",1712951544506,1,"12/04/2024 20:52:24",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","5",13402.7,13919.7,13936,13402.7,13919.7,13936,1,13402.7,533.300000000003,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF00852"
"11",1712947960337,"12/04/2024 18:52:40",1712951560337,1,"12/04/2024 20:52:40",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",15851.0000000119,15837.4,15851.0000000119,15851.0000000119,15837.4,15851.0000000119,1,15851.0000000119,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF00852"
"12",1712947960340,"12/04/2024 18:52:40",1712951560340,1,"12/04/2024 20:52:40",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",9135.5,15837.4,15853.7,9135.5,15837.4,15853.7,1,9135.5,6718.2,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF00852"
"13",1712947960340,"12/04/2024 18:52:40",1712951560340,1,"12/04/2024 20:52:40",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",11369.4,15837.4,15853.8,11369.4,15837.4,15853.8,1,11369.4,4484.39999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF00852"
"14",1712947960341,"12/04/2024 18:52:40",1712951560341,1,"12/04/2024 20:52:40",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",15086.9,15837.4,15853.8,15086.9,15837.4,15853.8,1,15086.9,766.899999999994,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF00852"
"15",1712947960347,"12/04/2024 18:52:40",1712951560347,1,"12/04/2024 20:52:40",175580,1,"task-7hcp",NA,36976675,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"BIQ (Charlotte)",5,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF00852"
"1",1712948988148,"12/04/2024 19:09:48",1712952588148,1,"12/04/2024 21:09:48",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83382"
"2",1712949017062,"12/04/2024 19:10:17",1712952617062,1,"12/04/2024 21:10:17",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28932.218,28915.518,28932.218,28932.218,28915.518,28932.218,1,28932.218,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF83382"
"3",1712949017064,"12/04/2024 19:10:17",1712952617064,1,"12/04/2024 21:10:17",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",13149.418,28915.518,28932.218,13149.418,28915.518,28932.218,1,13149.418,15782.8,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF83382"
"4",1712949017064,"12/04/2024 19:10:17",1712952617064,1,"12/04/2024 21:10:17",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",26815.518,28915.518,28932.218,26815.518,28915.518,28932.218,1,26815.518,2116.7,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF83382"
"5",1712949034246,"12/04/2024 19:10:34",1712952634246,1,"12/04/2024 21:10:34",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",17214.2000000238,17199.3,17214.2000000238,17214.2000000238,17199.3,17214.2000000238,1,17214.2000000238,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF83382"
"6",1712949034250,"12/04/2024 19:10:34",1712952634250,1,"12/04/2024 21:10:34",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",4383.1,17199.3,17216,4383.1,17199.3,17216,1,4383.1,12832.9,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF83382"
"7",1712949034250,"12/04/2024 19:10:34",1712952634250,1,"12/04/2024 21:10:34",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",12132.8,17199.3,17216,12132.8,17199.3,17216,1,12132.8,5083.2,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF83382"
"8",1712949048093,"12/04/2024 19:10:48",1712952648093,1,"12/04/2024 21:10:48",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",13861.8,13849.4,13861.8,13861.8,13849.4,13861.8,1,13861.8,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF83382"
"9",1712949048097,"12/04/2024 19:10:48",1712952648097,1,"12/04/2024 21:10:48",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","5",5599.7,13849.4,13865.3,5599.7,13849.4,13865.3,1,5599.7,8265.6,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF83382"
"10",1712949048097,"12/04/2024 19:10:48",1712952648097,1,"12/04/2024 21:10:48",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",12932.8,13849.4,13865.8,12932.8,13849.4,13865.8,1,12932.8,933,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF83382"
"11",1712949061005,"12/04/2024 19:11:01",1712952661005,1,"12/04/2024 21:11:01",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",12924.7000000119,12916.2,12924.7000000119,12924.7000000119,12916.2,12924.7000000119,1,12924.7000000119,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF83382"
"12",1712949061009,"12/04/2024 19:11:01",1712952661009,1,"12/04/2024 21:11:01",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",4816.50000000001,12916.2,12928.4,4816.50000000001,12916.2,12928.4,1,4816.50000000001,8111.89999999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF83382"
"13",1712949061009,"12/04/2024 19:11:01",1712952661009,1,"12/04/2024 21:11:01",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",8666.3,12916.2,12928.9,8666.3,12916.2,12928.9,1,8666.3,4262.60000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF83382"
"14",1712949061010,"12/04/2024 19:11:01",1712952661010,1,"12/04/2024 21:11:01",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",12249.6,12916.2,12929.300000006,12249.6,12916.2,12929.300000006,1,12249.6,679.700000005963,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF83382"
"15",1712949061016,"12/04/2024 19:11:01",1712952661016,1,"12/04/2024 21:11:01",175580,1,"task-7hcp",NA,36977045,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83382"
"1",1712949959484,"12/04/2024 19:25:59",1712935559484,-4,"12/04/2024 11:25:59",175580,1,"task-7hcp",NA,36977474,10905623,NA,"complete",NA,"661988030e8d31580629efb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x695",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF24108"
