"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1695844075583,"27/09/2023 19:47:55",1695829675583,-4,"27/09/2023 11:47:55",144636,5,"questionnaire-xamc",NA,31907809,9436072,NA,"complete","kqvuiv","3QXNC7EIPOUWF1IWITF7JAT9XUG09Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPAMT03784"
"1",1695844133529,"27/09/2023 19:48:53",1695829733529,-4,"27/09/2023 11:48:53",144636,5,"questionnaire-xamc",NA,31907861,9436086,NA,"complete","satyms","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPAMT32911"
"1",1695844149336,"27/09/2023 19:49:09",1695829749336,-4,"27/09/2023 11:49:09",144636,5,"questionnaire-xamc",NA,31907878,9436115,NA,"complete","sbvvev","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPAMT88382"
"1",1695847855212,"27/09/2023 20:50:55",1695829855212,-5,"27/09/2023 10:50:55",144636,5,"questionnaire-xamc",NA,31907977,9436155,NA,"complete","vlmsxe","3634BBTX0UTGN6QPP545ZAFGMMLIFO","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPAMT45961"
"1",1695844492782,"27/09/2023 19:54:52",1695830092782,-4,"27/09/2023 11:54:52",144636,5,"questionnaire-xamc",NA,31908189,9436061,NA,"complete","dishqi","","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPAMT03784"
"1",1695844629432,"27/09/2023 19:57:09",1695830229432,-4,"27/09/2023 11:57:09",144636,5,"questionnaire-xamc",NA,31908530,9434867,NA,"complete","mjkstf","3QBD8R3Z27IGLC433JLRS3EB9564OC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPAMT52075"
"1",1695845302323,"27/09/2023 20:08:22",1695830902323,-4,"27/09/2023 12:08:22",144636,5,"questionnaire-xamc",NA,31908855,9436400,NA,"complete","euublq","339ANSOTRB1R3SI3QGV2FN7LUIFKI5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPAMT46232"
"1",1695845597838,"27/09/2023 20:13:17",1695831197838,-4,"27/09/2023 12:13:17",144636,5,"questionnaire-xamc",NA,31909041,9436079,NA,"complete","pbzwgc","3FDJT1UU7A7FR4NOJWC8QE3GPW3K5P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPAMT83214"
"1",1695845862038,"27/09/2023 20:17:42",1695831462038,-4,"27/09/2023 12:17:42",144636,5,"questionnaire-xamc",NA,31909185,9436485,NA,"complete","xqlcge","3SLE99ER0TCC5F3JK76VGFRL301BZ0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPAMT96230"
"1",1695845967241,"27/09/2023 20:19:27",1695831567241,-4,"27/09/2023 12:19:27",144636,5,"questionnaire-xamc",NA,31909247,9436547,NA,"complete","iwkbwa","3VA45EW49TMZTD7KG12PU578XK91O7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPAMT91204"
"1",1695845996466,"27/09/2023 20:19:56",1695831596466,-4,"27/09/2023 12:19:56",144636,5,"questionnaire-xamc",NA,31909251,9436519,NA,"complete","xkkajb","3SITXWYCN18N0K34JPIAJUBAV1CXB0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPAMT93511"
"1",1695846097937,"27/09/2023 20:21:37",1695831697937,-4,"27/09/2023 12:21:37",144636,5,"questionnaire-xamc",NA,31909311,9435864,NA,"complete","nzddti","338JKRMM2CYLVKYX870SLX3APTTHAH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPAMT01522"
"1",1695847000307,"27/09/2023 20:36:40",1695832600307,-4,"27/09/2023 12:36:40",144636,5,"questionnaire-xamc",NA,31909663,9436695,NA,"complete","hnzbvu","3K772S5NPEAOLXF9OC2EHGT1A8WEHE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x611",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPAMT29203"
"1",1695848112994,"27/09/2023 20:55:12",1695833712994,-4,"27/09/2023 12:55:12",144636,5,"questionnaire-xamc",NA,31909966,9436750,NA,"complete","xfbwrb","333U7HK6IFEFKXWZGHUFNBRVNOOJDK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPAMT90095"
"1",1695848258191,"27/09/2023 20:57:38",1695833858191,-4,"27/09/2023 12:57:38",144636,5,"questionnaire-xamc",NA,31910015,9436790,NA,"complete","tfioos","39PAAFCODSZVSHSQJW8DV3KBLWFTVS","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPAMT71082"
"1",1695848619354,"27/09/2023 21:03:39",1695834219354,-4,"27/09/2023 13:03:39",144636,5,"questionnaire-xamc",NA,31910134,9436823,NA,"complete","usvnjp","3GFK2QRXXFG6M4H58AVBEPXBC3SW5D","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPAMT17949"
"1",1695850106634,"27/09/2023 21:28:26",1695835706634,-4,"27/09/2023 13:28:26",144636,5,"questionnaire-xamc",NA,31910628,9436767,NA,"complete","nbxifk","33IZTU6J870MH6K6UB459JLAZPYSXW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPAMT40116"
"1",1695851198872,"27/09/2023 21:46:38",1695836798872,-4,"27/09/2023 13:46:38",144636,5,"questionnaire-xamc",NA,31911142,9437101,NA,"complete","mjatxx","3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPAMT06342"
"1",1695853931657,"27/09/2023 22:32:11",1695839531657,-4,"27/09/2023 14:32:11",144636,5,"questionnaire-xamc",NA,31911685,9437116,NA,"complete","yanqng","33CID5710ASNXVI2QD0GQHIB00Y3L2","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPAMT41927"
