"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
13,1717683040810,"06/06/2024 14:10:40",1717686640810,1,"06/06/2024 16:10:40",180921,1,"task-7hcp",NA,38089258,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",19767.4,25334.2,25351,19767.4,25334.2,25351,1,19767.4,5583.60000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF63538"
14,1717683040810,"06/06/2024 14:10:40",1717686640810,1,"06/06/2024 16:10:40",180921,1,"task-7hcp",NA,38089258,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",23017.5,25334.2,25351,23017.5,25334.2,25351,1,23017.5,2333.5,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF63538"
15,1717683040818,"06/06/2024 14:10:40",1717686640818,1,"06/06/2024 16:10:40",180921,1,"task-7hcp",NA,38089258,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF63538"
1,1717683040091,"06/06/2024 14:10:40",1717686640091,1,"06/06/2024 16:10:40",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74061"
2,1717683060870,"06/06/2024 14:11:00",1717686660870,1,"06/06/2024 16:11:00",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",20799.572,20783.172,20799.572,20799.572,20783.172,20799.572,1,20799.572,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF74061"
3,1717683060873,"06/06/2024 14:11:00",1717686660873,1,"06/06/2024 16:11:00",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",11650.072,20783.172,20799.572,11650.072,20783.172,20799.572,1,11650.072,9149.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF74061"
4,1717683060873,"06/06/2024 14:11:00",1717686660873,1,"06/06/2024 16:11:00",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",19616.772,20783.172,20799.572,19616.772,20783.172,20799.572,1,19616.772,1182.8,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF74061"
5,1717683072884,"06/06/2024 14:11:12",1717686672884,1,"06/06/2024 16:11:12",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",12033.0999999762,12017,12033.0999999762,12033.0999999762,12017,12033.0999999762,1,12033.0999999762,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF74061"
6,1717683072886,"06/06/2024 14:11:12",1717686672886,1,"06/06/2024 16:11:12",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",6367,12017,12033.6,6367,12017,12033.6,1,6367,5666.60000000001,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF74061"
7,1717683072886,"06/06/2024 14:11:12",1717686672886,1,"06/06/2024 16:11:12",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","6",10517,12017,12033.6,10517,12017,12033.6,1,10517,1516.60000000001,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF74061"
8,1717683091502,"06/06/2024 14:11:31",1717686691502,1,"06/06/2024 16:11:31",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",18634.8999999285,18633.1,18634.8999999285,18634.8999999285,18633.1,18634.8999999285,1,18634.8999999285,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF74061"
9,1717683091504,"06/06/2024 14:11:31",1717686691504,1,"06/06/2024 16:11:31",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",7700,18633.1,18637.3000000238,7700,18633.1,18637.3000000238,1,7700,10937.3000000238,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF74061"
10,1717683091505,"06/06/2024 14:11:31",1717686691505,1,"06/06/2024 16:11:31",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","6",17650.1,18633.1,18637.7,17650.1,18633.1,18637.7,1,17650.1,987.599999999999,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF74061"
11,1717683106966,"06/06/2024 14:11:46",1717686706966,1,"06/06/2024 16:11:46",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",15465.7999999285,15449.4,15465.7999999285,15465.7999999285,15449.4,15465.7999999285,1,15465.7999999285,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF74061"
12,1717683106968,"06/06/2024 14:11:46",1717686706968,1,"06/06/2024 16:11:46",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",7383.7,15449.4,15466.1,7383.7,15449.4,15466.1,1,7383.7,8082.4,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF74061"
13,1717683106968,"06/06/2024 14:11:46",1717686706968,1,"06/06/2024 16:11:46",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",10600.3,15449.4,15466.1,10600.3,15449.4,15466.1,1,10600.3,4865.8,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF74061"
14,1717683106968,"06/06/2024 14:11:46",1717686706968,1,"06/06/2024 16:11:46",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","7",14449.8,15449.4,15466.1,14449.8,15449.4,15466.1,1,14449.8,1016.3,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF74061"
15,1717683106974,"06/06/2024 14:11:46",1717686706974,1,"06/06/2024 16:11:46",180921,1,"task-7hcp",NA,38089294,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1407x788",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74061"
1,1717683053433,"06/06/2024 14:10:53",1717686653433,1,"06/06/2024 16:10:53",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20931"
2,1717683069000,"06/06/2024 14:11:09",1717686669000,1,"06/06/2024 16:11:09",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",15581.4,15565.7,15581.4,15581.4,15565.7,15581.4,1,15581.4,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF20931"
3,1717683069013,"06/06/2024 14:11:09",1717686669013,1,"06/06/2024 16:11:09",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",9500,15565.7,15581.4,9500,15565.7,15581.4,1,9500,6081.4,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF20931"
4,1717683069013,"06/06/2024 14:11:09",1717686669013,1,"06/06/2024 16:11:09",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",13066.8,15565.7,15581.4,13066.8,15565.7,15581.4,1,13066.8,2514.6,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF20931"
5,1717683074818,"06/06/2024 14:11:14",1717686674818,1,"06/06/2024 16:11:14",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",5817.7,5801,5817.7,5817.7,5801,5817.7,1,5817.7,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF20931"
6,1717683074826,"06/06/2024 14:11:14",1717686674826,1,"06/06/2024 16:11:14",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",3117.6,5801,5817.7,3117.6,5801,5817.7,1,3117.6,2700.1,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF20931"
7,1717683074830,"06/06/2024 14:11:14",1717686674830,1,"06/06/2024 16:11:14",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",4451,5801,5817.7,4451,5801,5817.7,1,4451,1366.7,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF20931"
8,1717683085223,"06/06/2024 14:11:25",1717686685223,1,"06/06/2024 16:11:25",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",10446.9000000954,10433.4,10446.9000000954,10446.9000000954,10433.4,10446.9000000954,1,10446.9000000954,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF20931"
9,1717683085233,"06/06/2024 14:11:25",1717686685233,1,"06/06/2024 16:11:25",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","4",3400,10433.4,10450.2,3400,10433.4,10450.2,1,3400,7050.2,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF20931"
10,1717683085237,"06/06/2024 14:11:25",1717686685237,1,"06/06/2024 16:11:25",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",9466.7,10433.4,10450.2,9466.7,10433.4,10450.2,1,9466.7,983.500000000004,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF20931"
11,1717683095001,"06/06/2024 14:11:35",1717686695001,1,"06/06/2024 16:11:35",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",9790.40000019073,9783.3,9790.40000019073,9790.40000019073,9783.3,9790.40000019073,1,9790.40000019073,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF20931"
12,1717683095001,"06/06/2024 14:11:35",1717686695001,1,"06/06/2024 16:11:35",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",3316.6,9783.3,9792.00000009537,3316.6,9783.3,9792.00000009537,1,3316.6,6475.40000009537,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF20931"
13,1717683095002,"06/06/2024 14:11:35",1717686695002,1,"06/06/2024 16:11:35",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",5849.9,9783.3,9792.20000038147,5849.9,9783.3,9792.20000038147,1,5849.9,3942.30000038147,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF20931"
14,1717683095002,"06/06/2024 14:11:35",1717686695002,1,"06/06/2024 16:11:35",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","5",6966.6,9783.3,9793.40000019073,6966.6,9783.3,9793.40000019073,1,6966.6,2826.80000019073,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF20931"
15,1717683095011,"06/06/2024 14:11:35",1717686695011,1,"06/06/2024 16:11:35",180921,1,"task-7hcp",NA,38089303,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20931"
1,1717683176686,"06/06/2024 14:12:56",1717686776686,1,"06/06/2024 16:12:56",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF81844"
2,1717683199596,"06/06/2024 14:13:19",1717686799596,1,"06/06/2024 16:13:19",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",22918,22901.4,22918,22918,22901.4,22918,1,22918,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF81844"
3,1717683199598,"06/06/2024 14:13:19",1717686799598,1,"06/06/2024 16:13:19",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",6033.4,22901.4,22918,6033.4,22901.4,22918,1,6033.4,16884.6,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF81844"
4,1717683199598,"06/06/2024 14:13:19",1717686799598,1,"06/06/2024 16:13:19",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",13967,22901.4,22918,13967,22901.4,22918,1,13967,8951,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF81844"
5,1717683208607,"06/06/2024 14:13:28",1717686808607,1,"06/06/2024 16:13:28",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",9031.69999996424,9016.8,9031.69999996424,9031.69999996424,9016.8,9031.69999996424,1,9031.69999996424,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF81844"
6,1717683208608,"06/06/2024 14:13:28",1717686808608,1,"06/06/2024 16:13:28",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","0",4382.5,9016.8,9032.6,4382.5,9016.8,9032.6,1,4382.5,4650.1,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF81844"
7,1717683208608,"06/06/2024 14:13:28",1717686808608,1,"06/06/2024 16:13:28",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",5933.4,9016.8,9032.99999997616,5933.4,9016.8,9032.99999997616,1,5933.4,3099.59999997616,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF81844"
8,1717683218306,"06/06/2024 14:13:38",1717686818306,1,"06/06/2024 16:13:38",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",9714.69999997616,9700.2,9714.69999997616,9714.69999997616,9700.2,9714.69999997616,1,9714.69999997616,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF81844"
9,1717683218310,"06/06/2024 14:13:38",1717686818310,1,"06/06/2024 16:13:38",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",2500,9700.2,9716.8,2500,9700.2,9716.8,1,2500,7216.8,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF81844"
10,1717683218311,"06/06/2024 14:13:38",1717686818311,1,"06/06/2024 16:13:38",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",6200.2,9700.2,9716.8,6200.2,9700.2,9716.8,1,6200.2,3516.6,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF81844"
11,1717683226608,"06/06/2024 14:13:46",1717686826608,1,"06/06/2024 16:13:46",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",8315.7,8299.6,8315.7,8315.7,8299.6,8315.7,1,8315.7,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF81844"
12,1717683226608,"06/06/2024 14:13:46",1717686826608,1,"06/06/2024 16:13:46",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",3666.8,8299.6,8315.7,3666.8,8299.6,8315.7,1,3666.8,4648.9,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF81844"
13,1717683226609,"06/06/2024 14:13:46",1717686826609,1,"06/06/2024 16:13:46",180921,1,"task-7hcp",NA,38089368,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",4483.5,8299.6,8315.7,4483.5,8299.6,8315.7,1,4483.5,3832.2,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF81844"
