"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1695667726785,"25/09/2023 18:48:46",1695653326785,-4,"25/09/2023 10:48:46",144247,6,"questionnaire-t2gh",NA,31848035,9416701,NA,"rejected - time limit reached","","3UWN2HHPU44H5C62S5HWBHUCWY6SN3","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x598",NA,NA,0,"Consent (without video or audio)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT82878"
"1",1695667793506,"25/09/2023 18:49:53",1695653393506,-4,"25/09/2023 10:49:53",144247,6,"questionnaire-t2gh",NA,31848036,9416702,NA,"complete","xlbnvu","3KWTYT08762QBA564WO95EGVDJZ5LD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT02996"
"1",1695667785310,"25/09/2023 18:49:45",1695653385310,-4,"25/09/2023 10:49:45",144247,6,"questionnaire-t2gh",NA,31848117,9416713,NA,"complete","zondvn","388U7OUMFD02J1EICAFTAVT323CR03","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT97544"
"1",1695667845350,"25/09/2023 18:50:45",1695653445350,-4,"25/09/2023 10:50:45",144247,6,"questionnaire-t2gh",NA,31848120,9416715,NA,"complete","gfqfbt","3AMYWKA6YHLU0Z8HM7E6P1YP4JF6OB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x687",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT03527"
"1",1695667850833,"25/09/2023 18:50:50",1695653450833,-4,"25/09/2023 10:50:50",144247,6,"questionnaire-t2gh",NA,31848140,9416720,NA,"complete","pntbgu","3VP0C6EFSMV60WN59RZTXX9K9J06MW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT43489"
"1",1695689453638,"26/09/2023 00:50:53",1695671453638,-5,"25/09/2023 14:50:53",144247,6,"questionnaire-t2gh",NA,31848143,9416721,NA,"complete","hiewpo","3A0EX8ZRNENC0PTEOL4C28IJWUOYBY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT06979"
"1",1695667857680,"25/09/2023 18:50:57",1695653457680,-4,"25/09/2023 10:50:57",144247,6,"questionnaire-t2gh",NA,31848147,9416722,NA,"complete","hxqhfc","3HMVI3QICPRBNRBMMOBNWW5AAIXY1F","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT23519"
"1",1695703876380,"26/09/2023 04:51:16",1695678676380,-7,"25/09/2023 14:51:16",144247,6,"questionnaire-t2gh",NA,31848193,9416731,NA,"complete","khcvir","3VSOLARPKH8SWTHT1GXQL8RGZTR93U","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT75094"
"1",1695667907846,"25/09/2023 18:51:47",1695653507846,-4,"25/09/2023 10:51:47",144247,6,"questionnaire-t2gh",NA,31848250,9416743,NA,"complete","alrrat","3IXQG4FA2ZXXZOL6G9CW3RPSNL49BL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT12467"
"1",1695667862917,"25/09/2023 18:51:02",1695653462917,-4,"25/09/2023 10:51:02",144247,6,"questionnaire-t2gh",NA,31848261,9416745,NA,"complete","nyrmzj","3XM0HYN6NQYGYEDX7PAJQPVSVMZPEW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"CDBEAFJGIH","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT36372"
"1",1695675137557,"25/09/2023 20:52:17",1695653537557,-6,"25/09/2023 08:52:17",144247,6,"questionnaire-t2gh",NA,31848303,9416752,NA,"complete","xnecqx","34X6J5FLPZX99604L30ZNAYU5QGQJ8","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x651",NA,NA,0,"Consent (without video or audio)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT86350"
"1",1695667983892,"25/09/2023 18:53:03",1695653583892,-4,"25/09/2023 10:53:03",144247,6,"questionnaire-t2gh",NA,31848378,9416765,NA,"complete","uwhvio","37UEWGM5HZ72QQZ08TJTO0CD7VIR16","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT73359"
"1",1695667989184,"25/09/2023 18:53:09",1695653589184,-4,"25/09/2023 10:53:09",144247,6,"questionnaire-t2gh",NA,31848381,9416766,NA,"complete","bpvjsg","3K5TEWLKG1A5J3CFPK99HWI2936VIV","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1920x1080","1200x1185",NA,NA,0,"Consent (without video or audio)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT45247"
"1",1695668014158,"25/09/2023 18:53:34",1695653614158,-4,"25/09/2023 10:53:34",144247,6,"questionnaire-t2gh",NA,31848421,9416775,NA,"complete","eusrdv","3DUZQ9U6SSNUDHFBUW3NLYOPI18VSN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT37698"
"1",1695668062469,"25/09/2023 18:54:22",1695653662469,-4,"25/09/2023 10:54:22",144247,6,"questionnaire-t2gh",NA,31848467,9416785,NA,"complete","dfkina","3MTMREQS41H3SATM36MSM0DX344WA3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT76571"
"1",1695678863075,"25/09/2023 21:54:23",1695653663075,-7,"25/09/2023 07:54:23",144247,6,"questionnaire-t2gh",NA,31848505,9416791,NA,"complete","lqmyhf","38F71OA9GZV2JPGGAK2XR3MX2I2FM7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x683",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT65725"
"1",1695689709459,"26/09/2023 00:55:09",1695675309459,-4,"25/09/2023 16:55:09",144247,6,"questionnaire-t2gh",NA,31848528,9416797,NA,"complete","wmioyz","3VJ40NV2QOM02XJTIKMZ0BQ3ORPOT3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT04349"
"1",1695668072984,"25/09/2023 18:54:32",1695653672984,-4,"25/09/2023 10:54:32",144247,6,"questionnaire-t2gh",NA,31848536,9416798,NA,"complete","ipikpo","32SCWG5HIN3CLZKI17RLE13FEOAP6A","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT81044"
"1",1695668073160,"25/09/2023 18:54:33",1695653673160,-4,"25/09/2023 10:54:33",144247,6,"questionnaire-t2gh",NA,31848539,9416800,NA,"complete","dfcwvy","3A1PQ49WVNGP1WLXCO7ZAWA7KML1HK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT71272"
"1",1695668109797,"25/09/2023 18:55:09",1695653709797,-4,"25/09/2023 10:55:09",144247,6,"questionnaire-t2gh",NA,31848597,9416809,NA,"complete","rhmzpm","3L6L49WXW6WUD2YLY4PSJXEKRX445J","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1364x768","1364x651",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT67727"
"1",1695668110670,"25/09/2023 18:55:10",1695653710670,-4,"25/09/2023 10:55:10",144247,6,"questionnaire-t2gh",NA,31848598,9416810,NA,"complete","kclxat","3LS2AMNW5LPNAHR11GS4V6FG4KQQOR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT27268"
"1",1695668127930,"25/09/2023 18:55:27",1695653727930,-4,"25/09/2023 10:55:27",144247,6,"questionnaire-t2gh",NA,31848629,9416814,NA,"complete","fprqnx","373ERPL3YU73ZAB9AC33U6V8ZE9TRH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1707x773",NA,NA,0,"Consent (without video or audio)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT23563"
"1",1695668148686,"25/09/2023 18:55:48",1695653748686,-4,"25/09/2023 10:55:48",144247,6,"questionnaire-t2gh",NA,31848753,9416832,NA,"complete","dvocfj","3SEPORI8WTY7M5YRET6ZL47FK68ZAW","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Consent (without video or audio)",2,"ABJCIDHEGF","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT35426"
"1",1695679025927,"25/09/2023 21:57:05",1695653825927,-7,"25/09/2023 07:57:05",144247,6,"questionnaire-t2gh",NA,31848769,9416836,NA,"complete","zqidau","3BV8HQ2ZZ205YVEGCO9OO6EKF2AA6F","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT66477"
"1",1695671887997,"25/09/2023 19:58:07",1695653887997,-5,"25/09/2023 09:58:07",144247,6,"questionnaire-t2gh",NA,31848886,9416852,NA,"complete","zfwmeb","3MMN5BL1W5373D0NQP1VQUX0ZSZ3MO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x907",NA,NA,0,"Consent (without video or audio)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT23841"
"1",1695668386886,"25/09/2023 18:59:46",1695653986886,-4,"25/09/2023 10:59:46",144247,6,"questionnaire-t2gh",NA,31849088,9416884,NA,"complete","vqmsuj","3SKRO2GZ77QG3MM5I9AWNOQZC3P1KO","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT93066"
"1",1695668408065,"25/09/2023 19:00:08",1695654008065,-4,"25/09/2023 11:00:08",144247,6,"questionnaire-t2gh",NA,31849110,9416891,NA,"complete","ktudaw","3S06PH7KSX38PGGVQSO9JBV9SUS1DB","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","1280x651",NA,NA,0,"Consent (without video or audio)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT00235"
"1",1695667911956,"25/09/2023 18:51:51",1695653511956,-4,"25/09/2023 10:51:51",144247,6,"questionnaire-t2gh",NA,31849408,9416930,NA,"complete","mqhhoh","38BQUHLA92ZWP2T99NLNEXVBUJWMO3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT83537"
"1",1695690285209,"26/09/2023 01:04:45",1695675885209,-4,"25/09/2023 17:04:45",144247,6,"questionnaire-t2gh",NA,31849558,9416957,NA,"complete","hmgbkg","3DPNQGW4LREQW6YZ3NZXB3SKNSG460","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT89484"
"1",1695634480914,"25/09/2023 09:34:40",1695654280914,5.5,"25/09/2023 20:34:40",144247,6,"questionnaire-t2gh",NA,31849608,9416962,NA,"complete","agffor","3X87C8JFVCA289JU8X9DFBPH19TSQQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1360x768","1360x619",NA,NA,0,"Consent (without video or audio)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT46842"
"1",1695668739590,"25/09/2023 19:05:39",1695654339590,-4,"25/09/2023 11:05:39",144247,6,"questionnaire-t2gh",NA,31849696,9416978,NA,"complete","ntqejx","3EG49X3510BHU8M9NY128EPIGNJ6XF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Consent (without video or audio)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT01396"
"1",1695668797130,"25/09/2023 19:06:37",1695654397130,-4,"25/09/2023 11:06:37",144247,6,"questionnaire-t2gh",NA,31849780,9417000,NA,"complete","vhxdyp","3F6KKYWMNH0B3NNKVFM7GI8CVVZND7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"GHFIEJDACB","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT28707"
"1",1695668745797,"25/09/2023 19:05:45",1695654345797,-4,"25/09/2023 11:05:45",144247,6,"questionnaire-t2gh",NA,31849788,9417002,NA,"complete","yjrghe","3NLZY2D53VOF4WO4OOCC3PBM9FLQLA","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Consent (without video or audio)",2,"EFDGCHBIAJ","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT61006"
"1",1695668884695,"25/09/2023 19:08:04",1695654484695,-4,"25/09/2023 11:08:04",144247,6,"questionnaire-t2gh",NA,31849918,9417022,NA,"complete","fvfxvg","3FE2ERCCZ372A5QM13DFV1P6ZO4OPY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT76846"
"1",1695668889546,"25/09/2023 19:08:09",1695654489546,-4,"25/09/2023 11:08:09",144247,6,"questionnaire-t2gh",NA,31849922,9417023,NA,"complete","whvirx","3NC5L260MULQJS1SN0HAJ7B2XIHOFV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT36280"
"1",1695669035831,"25/09/2023 19:10:35",1695654635831,-4,"25/09/2023 11:10:35",144247,6,"questionnaire-t2gh",NA,31850110,9417045,NA,"complete","ilijgn","3T3IWE1XGCM3N9W9XXE3PGL33SCTQL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Consent (without video or audio)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT10666"
"1",1695669060308,"25/09/2023 19:11:00",1695654660308,-4,"25/09/2023 11:11:00",144247,6,"questionnaire-t2gh",NA,31850150,9417051,NA,"complete","rgzktm","33PPUNGG3E4ZLMK8G4SLGUWPKAZZR7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT75810"
"1",1695668450950,"25/09/2023 19:00:50",1695654050950,-4,"25/09/2023 11:00:50",144247,6,"questionnaire-t2gh",NA,31850213,9417059,NA,"complete","envqax","3CP1TO84PZ0KAOJYUQ64QIHM7JC52S","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT43420"
"1",1695683505267,"25/09/2023 23:11:45",1695669105267,-4,"25/09/2023 15:11:45",144247,6,"questionnaire-t2gh",NA,31850219,9417060,NA,"complete","rvotzb","3QAPZX2QNACLFHXXXK0S9NLVQB1022","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT32301"
"1",1695669340929,"25/09/2023 19:15:40",1695654940929,-4,"25/09/2023 11:15:40",144247,6,"questionnaire-t2gh",NA,31850545,9417117,NA,"complete","ubelvu","3HVVDCPGTKRCWBNVO7VX22O521RYTR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT20908"
