"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
9,1722271046382,"29/07/2024 16:37:26",1722274646382,1,"29/07/2024 18:37:26",185160,1,"task-8tuj",NA,39264635,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1366x768","1366x683",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2938.6,2933.6,2938.6,2938.6,2933.6,2938.6,1,2938.6,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF52440"
10,1722271046388,"29/07/2024 16:37:26",1722274646388,1,"29/07/2024 18:37:26",185160,1,"task-8tuj",NA,39264635,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1366x768","1366x683",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF52440"
1,1722271119510,"29/07/2024 16:38:39",1722274719510,1,"29/07/2024 18:38:39",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF62823"
2,1722271123177,"29/07/2024 16:38:43",1722274723177,1,"29/07/2024 18:38:43",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3580.30000014305,3566.7,3580.30000014305,3580.30000014305,3566.7,3580.30000014305,1,3580.30000014305,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF62823"
3,1722271126051,"29/07/2024 16:38:46",1722274726051,1,"29/07/2024 18:38:46",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2887.90000009537,2882.4,2887.90000009537,2887.90000009537,2882.4,2887.90000009537,1,2887.90000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF62823"
4,1722271133842,"29/07/2024 16:38:53",1722274733842,1,"29/07/2024 18:38:53",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",7796.80000004768,7784.4,7796.80000004768,7796.80000004768,7784.4,7796.80000004768,1,7796.80000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF62823"
5,1722271142662,"29/07/2024 16:39:02",1722274742662,1,"29/07/2024 18:39:02",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8832.7,8817.2,8832.7,8832.7,8817.2,8832.7,1,8832.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF62823"
6,1722271171846,"29/07/2024 16:39:31",1722274771846,1,"29/07/2024 18:39:31",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",29198.9,29183.3,29198.9,29198.9,29183.3,29198.9,1,29198.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF62823"
7,1722271176468,"29/07/2024 16:39:36",1722274776468,1,"29/07/2024 18:39:36",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4638.49999995231,4634.39999999999,4638.49999995231,4638.49999995231,4634.39999999999,4638.49999995231,1,4638.49999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF62823"
8,1722271179743,"29/07/2024 16:39:39",1722274779743,1,"29/07/2024 18:39:39",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3279.3,3266.8,3279.3,3279.3,3266.8,3279.3,1,3279.3,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF62823"
9,1722271182844,"29/07/2024 16:39:42",1722274782844,1,"29/07/2024 18:39:42",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3113.5,3100.2,3113.5,3113.5,3100.2,3113.5,1,3113.5,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF62823"
10,1722271182848,"29/07/2024 16:39:42",1722274782848,1,"29/07/2024 18:39:42",185160,1,"task-8tuj",NA,39264711,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1396x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF62823"
1,1722271353973,"29/07/2024 16:42:33",1722274953973,1,"29/07/2024 18:42:33",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF24519"
2,1722271357242,"29/07/2024 16:42:37",1722274957242,1,"29/07/2024 18:42:37",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3177.50000002384,3173.2,3177.50000002384,3177.50000002384,3173.2,3177.50000002384,1,3177.50000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF24519"
3,1722271360691,"29/07/2024 16:42:40",1722274960691,1,"29/07/2024 18:42:40",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3453.49999995232,3451.7,3453.49999995232,3453.49999995232,3451.7,3453.49999995232,1,3453.49999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF24519"
4,1722271383066,"29/07/2024 16:43:03",1722274983066,1,"29/07/2024 18:43:03",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",22376.7000000477,22371.3,22376.7000000477,22376.7000000477,22371.3,22376.7000000477,1,22376.7000000477,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF24519"
5,1722271447172,"29/07/2024 16:44:07",1722275047172,1,"29/07/2024 18:44:07",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",64111.4999999523,64109.4,64111.4999999523,64111.4999999523,64109.4,64111.4999999523,1,64111.4999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF24519"
6,1722271464731,"29/07/2024 16:44:24",1722275064731,1,"29/07/2024 18:44:24",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",17560.3,17553.3,17560.3,17560.3,17553.3,17560.3,1,17560.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF24519"
7,1722271480398,"29/07/2024 16:44:40",1722275080398,1,"29/07/2024 18:44:40",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",15674.7999999523,15671.8,15674.7999999523,15674.7999999523,15671.8,15674.7999999523,1,15674.7999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF24519"
8,1722271485366,"29/07/2024 16:44:45",1722275085366,1,"29/07/2024 18:44:45",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4970.49999995231,4964.2,4970.49999995231,4970.49999995231,4964.2,4970.49999995231,1,4970.49999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF24519"
9,1722271488566,"29/07/2024 16:44:48",1722275088566,1,"29/07/2024 18:44:48",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3206.29999995232,3200.89999999999,3206.29999995232,3206.29999995232,3200.89999999999,3206.29999995232,1,3206.29999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF24519"
10,1722271488567,"29/07/2024 16:44:48",1722275088567,1,"29/07/2024 18:44:48",185160,1,"task-8tuj",NA,39264838,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x838",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF24519"
1,1722271460813,"29/07/2024 16:44:20",1722275060813,1,"29/07/2024 18:44:20",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF10681"
2,1722271467165,"29/07/2024 16:44:27",1722275067165,1,"29/07/2024 18:44:27",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",6258.9,6250.3,6258.9,6258.9,6250.3,6258.9,1,6258.9,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF10681"
3,1722271492553,"29/07/2024 16:44:52",1722275092553,1,"29/07/2024 18:44:52",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",25398.2999999881,25391.5,25398.2999999881,25398.2999999881,25391.5,25398.2999999881,1,25398.2999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF10681"
4,1722271569904,"29/07/2024 16:46:09",1722275169904,1,"29/07/2024 18:46:09",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",77358,77349.7,77358,77358,77349.7,77358,1,77358,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF10681"
5,1722271607399,"29/07/2024 16:46:47",1722275207399,1,"29/07/2024 18:46:47",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",37503.2999999911,37499.9,37503.2999999911,37503.2999999911,37499.9,37503.2999999911,1,37503.2999999911,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF10681"
6,1722271625241,"29/07/2024 16:47:05",1722275225241,1,"29/07/2024 18:47:05",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",17846.1999999881,17841.8,17846.1999999881,17846.1999999881,17841.8,17846.1999999881,1,17846.1999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF10681"
7,1722271634894,"29/07/2024 16:47:14",1722275234894,1,"29/07/2024 18:47:14",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",9657.49999999703,9650.40000000002,9657.49999999703,9657.49999999703,9650.40000000002,9657.49999999703,1,9657.49999999703,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF10681"
8,1722271638855,"29/07/2024 16:47:18",1722275238855,1,"29/07/2024 18:47:18",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3967.79999999999,3966.59999999998,3967.79999999999,3967.79999999999,3966.59999999998,3967.79999999999,1,3967.79999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF10681"
9,1722271641689,"29/07/2024 16:47:21",1722275241689,1,"29/07/2024 18:47:21",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2835.49999999703,2833,2835.49999999703,2835.49999999703,2833,2835.49999999703,1,2835.49999999703,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF10681"
10,1722271641690,"29/07/2024 16:47:21",1722275241690,1,"29/07/2024 18:47:21",185160,1,"task-8tuj",NA,39264883,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","2560x1440","1707x847",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF10681"
1,1722271556222,"29/07/2024 16:45:56",1722275156222,1,"29/07/2024 18:45:56",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF32987"
2,1722271564862,"29/07/2024 16:46:04",1722275164862,1,"29/07/2024 18:46:04",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",8221.90000004768,8206.8,8221.90000004768,8221.90000004768,8206.8,8221.90000004768,1,8221.90000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF32987"
3,1722271571253,"29/07/2024 16:46:11",1722275171253,1,"29/07/2024 18:46:11",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",6408.50000014305,6403.6,6408.50000014305,6408.50000014305,6403.6,6408.50000014305,1,6408.50000014305,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF32987"
4,1722271583465,"29/07/2024 16:46:23",1722275183465,1,"29/07/2024 18:46:23",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",12217.1000001907,12209.9,12217.1000001907,12217.1000001907,12209.9,12217.1000001907,1,12217.1000001907,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF32987"
5,1722271599384,"29/07/2024 16:46:39",1722275199384,1,"29/07/2024 18:46:39",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",15925.1000000477,15909.3,15925.1000000477,15925.1000000477,15909.3,15925.1000000477,1,15925.1000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF32987"
6,1722271611190,"29/07/2024 16:46:51",1722275211190,1,"29/07/2024 18:46:51",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",11822.200000143,11807.7,11822.200000143,11822.200000143,11807.7,11822.200000143,1,11822.200000143,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF32987"
7,1722271616738,"29/07/2024 16:46:56",1722275216738,1,"29/07/2024 18:46:56",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5563.10000004769,5555.7,5563.10000004769,5563.10000004769,5555.7,5563.10000004769,1,5563.10000004769,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF32987"
8,1722271621550,"29/07/2024 16:47:01",1722275221550,1,"29/07/2024 18:47:01",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4818.49999999999,4801.89999999999,4818.49999999999,4818.49999999999,4801.89999999999,4818.49999999999,1,4818.49999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF32987"
9,1722271626650,"29/07/2024 16:47:06",1722275226650,1,"29/07/2024 18:47:06",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",5115.10000019074,5103.40000000001,5115.10000019074,5115.10000019074,5103.40000000001,5115.10000019074,1,5115.10000019074,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF32987"
10,1722271626661,"29/07/2024 16:47:06",1722275226661,1,"29/07/2024 18:47:06",185160,1,"task-8tuj",NA,39264920,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1368x912","1368x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF32987"
1,1722271647214,"29/07/2024 16:47:27",1722275247214,1,"29/07/2024 18:47:27",185160,1,"task-8tuj",NA,39264955,NA,"complete",NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 126.0.0.0","360x640","980x1524",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF12575"
