"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
5,1722270780619,"29/07/2024 16:33:00",1722256380619,-4,"29/07/2024 08:33:00",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",9799.00000004768,9791.6,9799.00000004768,9799.00000004768,9791.6,9799.00000004768,1,9799.00000004768,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF03187"
6,1722270780619,"29/07/2024 16:33:00",1722256380619,-4,"29/07/2024 08:33:00",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","0",4036.7,9791.6,9799.50000004768,4036.7,9791.6,9799.50000004768,1,4036.7,5762.80000004768,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF03187"
7,1722270780620,"29/07/2024 16:33:00",1722256380620,-4,"29/07/2024 08:33:00",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",8857.4,9791.6,9799.69999985695,8857.4,9791.6,9799.69999985695,1,8857.4,942.29999985695,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF03187"
8,1722270784017,"29/07/2024 16:33:04",1722256384017,-4,"29/07/2024 08:33:04",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",3403,3386.2,3403,3403,3386.2,3403,1,3403,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF03187"
9,1722270795446,"29/07/2024 16:33:15",1722256395446,-4,"29/07/2024 08:33:15",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",14834.0999998569,14829,14834.0999998569,14834.0999998569,14829,14834.0999998569,1,14834.0999998569,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF03187"
10,1722270795447,"29/07/2024 16:33:15",1722256395447,-4,"29/07/2024 08:33:15",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",7005.8,14829,14835.0999998569,7005.8,14829,14835.0999998569,1,7005.8,7829.29999985695,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF03187"
11,1722270795447,"29/07/2024 16:33:15",1722256395447,-4,"29/07/2024 08:33:15",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","7",13127.6,14829,14835.2999999046,13127.6,14829,14835.2999999046,1,13127.6,1707.69999990463,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF03187"
12,1722270804529,"29/07/2024 16:33:24",1722256404529,-4,"29/07/2024 08:33:24",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",9088.90000004768,9074.2,9088.90000004768,9088.90000004768,9074.2,9088.90000004768,1,9088.90000004768,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF03187"
13,1722270804530,"29/07/2024 16:33:24",1722256404530,-4,"29/07/2024 08:33:24",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",3302.7,9074.2,9089.09999985695,3302.7,9074.2,9089.09999985695,1,3302.7,5786.39999985695,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF03187"
14,1722270804530,"29/07/2024 16:33:24",1722256404530,-4,"29/07/2024 08:33:24",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",4837.3,9074.2,9089.40000004768,4837.3,9074.2,9089.40000004768,1,4837.3,4252.10000004769,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF03187"
15,1722270804530,"29/07/2024 16:33:24",1722256404530,-4,"29/07/2024 08:33:24",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",5854.8,9074.2,9089.59999985695,5854.8,9074.2,9089.59999985695,1,5854.8,3234.79999985695,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF03187"
16,1722270804533,"29/07/2024 16:33:24",1722256404533,-4,"29/07/2024 08:33:24",185160,1,"task-7hcp",NA,39264457,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF03187"
1,1722270813479,"29/07/2024 16:33:33",1722274413479,1,"29/07/2024 18:33:33",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF27738"
2,1722270834906,"29/07/2024 16:33:54",1722274434906,1,"29/07/2024 18:33:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",21437.4759999881,21425.676,21437.4759999881,21437.4759999881,21425.676,21437.4759999881,1,21437.4759999881,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF27738"
3,1722270834908,"29/07/2024 16:33:54",1722274434908,1,"29/07/2024 18:33:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",11445.876,21425.676,21439.6760000358,11445.876,21425.676,21439.6760000358,1,11445.876,9993.80000003576,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF27738"
4,1722270834908,"29/07/2024 16:33:54",1722274434908,1,"29/07/2024 18:33:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",17043.876,21425.676,21439.9759999881,17043.876,21425.676,21439.9759999881,1,17043.876,4396.09999998808,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF27738"
5,1722270853765,"29/07/2024 16:34:13",1722274453765,1,"29/07/2024 18:34:13",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",18869.9000000119,18860.4,18869.9000000119,18869.9000000119,18860.4,18869.9000000119,1,18869.9000000119,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF27738"
6,1722270853766,"29/07/2024 16:34:13",1722274453766,1,"29/07/2024 18:34:13",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","4",10946.5,18860.4,18871.5000000358,10946.5,18860.4,18871.5000000358,1,10946.5,7925.00000003576,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF27738"
7,1722270853766,"29/07/2024 16:34:13",1722274453766,1,"29/07/2024 18:34:13",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","4",14895.2,18860.4,18871.7000000238,14895.2,18860.4,18871.7000000238,1,14895.2,3976.50000002384,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF27738"
8,1722270878214,"29/07/2024 16:34:38",1722274478214,1,"29/07/2024 18:34:38",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",24458.3999999881,24441.8,24458.3999999881,24458.3999999881,24441.8,24458.3999999881,1,24458.3999999881,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF27738"
9,1722270878217,"29/07/2024 16:34:38",1722274478217,1,"29/07/2024 18:34:38",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",8513.8,24441.8,24458.6,8513.8,24441.8,24458.6,1,8513.8,15944.8,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF27738"
10,1722270878217,"29/07/2024 16:34:38",1722274478217,1,"29/07/2024 18:34:38",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",15261.5,24441.8,24458.6,15261.5,24441.8,24458.6,1,15261.5,9197.10000000001,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF27738"
11,1722270894798,"29/07/2024 16:34:54",1722274494798,1,"29/07/2024 18:34:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",16600.5000000238,16594.3,16600.5000000238,16600.5000000238,16594.3,16600.5000000238,1,16600.5000000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF27738"
12,1722270894799,"29/07/2024 16:34:54",1722274494799,1,"29/07/2024 18:34:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",6197.7,16594.3,16602.5999999881,6197.7,16594.3,16602.5999999881,1,6197.7,10404.8999999881,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF27738"
13,1722270894800,"29/07/2024 16:34:54",1722274494800,1,"29/07/2024 18:34:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",9729.89999999999,16594.3,16602.7000000119,9729.89999999999,16594.3,16602.7000000119,1,9729.89999999999,6872.80000001192,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF27738"
14,1722270894800,"29/07/2024 16:34:54",1722274494800,1,"29/07/2024 18:34:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",15045.1,16594.3,16602.9,15045.1,16594.3,16602.9,1,15045.1,1557.8,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF27738"
15,1722270894803,"29/07/2024 16:34:54",1722274494803,1,"29/07/2024 18:34:54",185160,1,"task-7hcp",NA,39264505,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1707x746",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF27738"
1,1722270832121,"29/07/2024 16:33:52",1722274432121,1,"29/07/2024 18:33:52",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF56835"
2,1722270861096,"29/07/2024 16:34:21",1722274461096,1,"29/07/2024 18:34:21",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28992.274,28975.774,28992.274,28992.274,28975.774,28992.274,1,28992.274,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF56835"
3,1722270861099,"29/07/2024 16:34:21",1722274461099,1,"29/07/2024 18:34:21",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",15721.274,28975.774,28992.274,15721.274,28975.774,28992.274,1,15721.274,13271,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF56835"
4,1722270861099,"29/07/2024 16:34:21",1722274461099,1,"29/07/2024 18:34:21",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",27144.974,28975.774,28992.274,27144.974,28975.774,28992.274,1,27144.974,1847.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF56835"
5,1722270872486,"29/07/2024 16:34:32",1722274472486,1,"29/07/2024 18:34:32",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",11408.299999994,11391.4,11408.299999994,11408.299999994,11391.4,11408.299999994,1,11408.299999994,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF56835"
6,1722270872489,"29/07/2024 16:34:32",1722274472489,1,"29/07/2024 18:34:32",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",6527.9,11391.4,11409,6527.9,11391.4,11409,1,6527.9,4881.1,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF56835"
7,1722270872490,"29/07/2024 16:34:32",1722274472490,1,"29/07/2024 18:34:32",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",9508.9,11391.4,11409,9508.9,11391.4,11409,1,9508.9,1900.1,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF56835"
8,1722270885352,"29/07/2024 16:34:45",1722274485352,1,"29/07/2024 18:34:45",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",12882.399999994,12871.9,12882.399999994,12882.399999994,12871.9,12882.399999994,1,12882.399999994,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF56835"
9,1722270885356,"29/07/2024 16:34:45",1722274485356,1,"29/07/2024 18:34:45",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",4545.4,12871.9,12886.6999999911,4545.4,12871.9,12886.6999999911,1,4545.4,8341.29999999106,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF56835"
10,1722270885357,"29/07/2024 16:34:45",1722274485357,1,"29/07/2024 18:34:45",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",11956.1,12871.9,12887.599999997,11956.1,12871.9,12887.599999997,1,11956.1,931.499999997017,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF56835"
11,1722270903874,"29/07/2024 16:35:03",1722274503874,1,"29/07/2024 18:35:03",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",18532.699999997,18517.9,18532.699999997,18532.699999997,18517.9,18532.699999997,1,18532.699999997,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF56835"
12,1722270903878,"29/07/2024 16:35:03",1722274503878,1,"29/07/2024 18:35:03",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",8043.3,18517.9,18534.7,8043.3,18517.9,18534.7,1,8043.3,10491.4,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF56835"
13,1722270903878,"29/07/2024 16:35:03",1722274503878,1,"29/07/2024 18:35:03",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",9359.5,18517.9,18534.7,9359.5,18517.9,18534.7,1,9359.5,9175.2,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF56835"
14,1722270903879,"29/07/2024 16:35:03",1722274503879,1,"29/07/2024 18:35:03",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","3",15753.4,18517.9,18534.7,15753.4,18517.9,18534.7,1,15753.4,2781.3,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF56835"
15,1722270903883,"29/07/2024 16:35:03",1722274503883,1,"29/07/2024 18:35:03",185160,1,"task-7hcp",NA,39264520,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF56835"
1,1722270854874,"29/07/2024 16:34:14",1722256454874,-4,"29/07/2024 08:34:14",185160,1,"task-7hcp",NA,39264537,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1920x1080","1200x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF95116"
2,1722270859582,"29/07/2024 16:34:19",1722256459582,-4,"29/07/2024 08:34:19",185160,1,"task-7hcp",NA,39264537,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1920x1080","1200x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",4717.80000001192,4708.6,4717.80000001192,4717.80000001192,4708.6,4717.80000001192,1,4717.80000001192,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF95116"
3,1722270859583,"29/07/2024 16:34:19",1722256459583,-4,"29/07/2024 08:34:19",185160,1,"task-7hcp",NA,39264537,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1920x1080","1200x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",1293.6,4708.6,4719.70000004768,1293.6,4708.6,4719.70000004768,1,1293.6,3426.10000004768,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF95116"
4,1722270859583,"29/07/2024 16:34:19",1722256459583,-4,"29/07/2024 08:34:19",185160,1,"task-7hcp",NA,39264537,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1920x1080","1200x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",1934.2,4708.6,4720,1934.2,4708.6,4720,1,1934.2,2785.8,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF95116"
