"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.af8t","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"13",1702499264569,"13/12/2023 20:27:44",1702499264569,0,"13/12/2023 20:27:44",157047,5,"task-gjqt",NA,33649370,9958990,NA,"complete",NA,"657a0f75376b4cbf1cc17d66","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11869.7,12866.5,12875.7999999642,11869.7,12866.5,12875.7999999642,1,11869.7,1006.09999996424,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF23580"
"14",1702499264573,"13/12/2023 20:27:44",1702499264573,0,"13/12/2023 20:27:44",157047,5,"task-gjqt",NA,33649370,9958990,NA,"complete",NA,"657a0f75376b4cbf1cc17d66","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF23580"
"1",1702499868275,"13/12/2023 20:37:48",1702481868275,-5,"13/12/2023 10:37:48",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF72971"
"2",1702499903061,"13/12/2023 20:38:23",1702481903061,-5,"13/12/2023 10:38:23",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",34807.2000000001,34798.9,34807.2000000001,34807.2000000001,34798.9,34807.2000000001,1,34807.2000000001,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF72971"
"3",1702499903063,"13/12/2023 20:38:23",1702481903063,-5,"13/12/2023 10:38:23",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",20432.7,34798.9,34809.0000000004,20432.7,34798.9,34809.0000000004,1,20432.7,14376.3000000004,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF72971"
"4",1702499903063,"13/12/2023 20:38:23",1702481903063,-5,"13/12/2023 10:38:23",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",25165.9,34798.9,34809.3000000002,25165.9,34798.9,34809.3000000002,1,25165.9,9643.40000000019,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF72971"
"5",1702499903063,"13/12/2023 20:38:23",1702481903063,-5,"13/12/2023 10:38:23",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",33432.3,34798.9,34809.5000000004,33432.3,34798.9,34809.5000000004,1,33432.3,1377.20000000038,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF72971"
"6",1702499917913,"13/12/2023 20:38:37",1702481917913,-5,"13/12/2023 10:38:37",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",14859.9000000002,14849.6,14859.9000000002,14859.9000000002,14849.6,14859.9000000002,1,14859.9000000002,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF72971"
"7",1702499917914,"13/12/2023 20:38:37",1702481917914,-5,"13/12/2023 10:38:37",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",3400,14849.6,14861.3000000001,3400,14849.6,14861.3000000001,1,3400,11461.3000000001,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF72971"
"8",1702499917915,"13/12/2023 20:38:37",1702481917915,-5,"13/12/2023 10:38:37",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",6483.1,14849.6,14861.6000000004,6483.1,14849.6,14861.6000000004,1,6483.1,8378.50000000037,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF72971"
"9",1702499917915,"13/12/2023 20:38:37",1702481917915,-5,"13/12/2023 10:38:37",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",10266.4,14849.6,14861.8000000001,10266.4,14849.6,14861.8000000001,1,10266.4,4595.4000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF72971"
"10",1702499927477,"13/12/2023 20:38:47",1702481927477,-5,"13/12/2023 10:38:47",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9574.30000000018,9566.4,9574.30000000018,9574.30000000018,9566.4,9574.30000000018,1,9574.30000000018,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF72971"
"11",1702499927477,"13/12/2023 20:38:47",1702481927477,-5,"13/12/2023 10:38:47",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3383.2,9566.4,9574.80000000018,3383.2,9566.4,9574.80000000018,1,3383.2,6191.60000000019,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF72971"
"12",1702499927478,"13/12/2023 20:38:47",1702481927478,-5,"13/12/2023 10:38:47",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4116.6,9566.4,9575.1,4116.6,9566.4,9575.1,1,4116.6,5458.5,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF72971"
"13",1702499927478,"13/12/2023 20:38:47",1702481927478,-5,"13/12/2023 10:38:47",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",4983.1,9566.4,9575.40000000028,4983.1,9566.4,9575.40000000028,1,4983.1,4592.30000000028,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF72971"
"14",1702499927481,"13/12/2023 20:38:47",1702481927481,-5,"13/12/2023 10:38:47",157047,5,"task-gjqt",NA,33649879,9959120,NA,"complete",NA,"657a13e6bb586490994f1f47","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF72971"
"1",1702501186741,"13/12/2023 20:59:46",1702479586741,-6,"13/12/2023 08:59:46",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF80125"
"2",1702501231764,"13/12/2023 21:00:31",1702479631764,-6,"13/12/2023 09:00:31",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",45043.8,45027.1,45043.8,45043.8,45027.1,45043.8,1,45043.8,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF80125"
"3",1702501231769,"13/12/2023 21:00:31",1702479631769,-6,"13/12/2023 09:00:31",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",19947.2,45027.1,45043.8,19947.2,45027.1,45043.8,1,19947.2,25096.6,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF80125"
"4",1702501231770,"13/12/2023 21:00:31",1702479631770,-6,"13/12/2023 09:00:31",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",38061.1,45027.1,45043.8,38061.1,45027.1,45043.8,1,38061.1,6982.7,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF80125"
"5",1702501231771,"13/12/2023 21:00:31",1702479631771,-6,"13/12/2023 09:00:31",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",43594,45027.1,45043.8,43594,45027.1,45043.8,1,43594,1449.8,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF80125"
"6",1702501258334,"13/12/2023 21:00:58",1702479658334,-6,"13/12/2023 09:00:58",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",26590.7000000238,26579.8,26590.7000000238,26590.7000000238,26579.8,26590.7000000238,1,26590.7000000238,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF80125"
"7",1702501258341,"13/12/2023 21:00:58",1702479658341,-6,"13/12/2023 09:00:58",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4016.1,26579.8,26596.4,4016.1,26579.8,26596.4,1,4016.1,22580.3,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF80125"
"8",1702501258342,"13/12/2023 21:00:58",1702479658342,-6,"13/12/2023 09:00:58",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",13881.4,26579.8,26596.4,13881.4,26579.8,26596.4,1,13881.4,12715,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF80125"
"9",1702501258344,"13/12/2023 21:00:58",1702479658344,-6,"13/12/2023 09:00:58",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",25663.2,26579.8,26596.4,25663.2,26579.8,26596.4,1,25663.2,933.199999999983,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF80125"
"10",1702501272611,"13/12/2023 21:01:12",1702479672611,-6,"13/12/2023 09:01:12",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14286.9000000238,14281.6,14286.9000000238,14286.9000000238,14281.6,14286.9000000238,1,14286.9000000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF80125"
"11",1702501272618,"13/12/2023 21:01:12",1702479672618,-6,"13/12/2023 09:01:12",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4649.40000000001,14281.6,14294.1000000715,4649.40000000001,14281.6,14294.1000000715,1,4649.40000000001,9644.70000007152,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF80125"
"12",1702501272619,"13/12/2023 21:01:12",1702479672619,-6,"13/12/2023 09:01:12",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",9231.90000000001,14281.6,14295.5000000477,9231.90000000001,14281.6,14295.5000000477,1,9231.90000000001,5063.60000004768,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF80125"
"13",1702501272620,"13/12/2023 21:01:12",1702479672620,-6,"13/12/2023 09:01:12",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",12881.8,14281.6,14296.8,12881.8,14281.6,14296.8,1,12881.8,1415,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF80125"
"14",1702501272634,"13/12/2023 21:01:12",1702479672634,-6,"13/12/2023 09:01:12",157047,5,"task-gjqt",NA,33650596,9959253,NA,"complete",NA,"657a1a8c81def8178c4b079b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF80125"
"1",1702501608525,"13/12/2023 21:06:48",1702501608525,0,"13/12/2023 21:06:48",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99862"
"2",1702501632989,"13/12/2023 21:07:12",1702501632989,0,"13/12/2023 21:07:12",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",25879.099999994,25873.1,25879.099999994,25879.099999994,25873.1,25879.099999994,1,25879.099999994,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF99862"
"3",1702501632991,"13/12/2023 21:07:12",1702501632991,0,"13/12/2023 21:07:12",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",12254.2,25873.1,25881.1999999881,12254.2,25873.1,25881.1999999881,1,12254.2,13626.9999999881,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF99862"
"4",1702501632991,"13/12/2023 21:07:12",1702501632991,0,"13/12/2023 21:07:12",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",15204.7,25873.1,25881.5,15204.7,25873.1,25881.5,1,15204.7,10676.8,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF99862"
"5",1702501632991,"13/12/2023 21:07:12",1702501632991,0,"13/12/2023 21:07:12",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",24256.1,25873.1,25881.6999999881,24256.1,25873.1,25881.6999999881,1,24256.1,1625.59999998808,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF99862"
"6",1702501651338,"13/12/2023 21:07:31",1702501651338,0,"13/12/2023 21:07:31",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",18353,18336.3,18353,18353,18336.3,18353,1,18353,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF99862"
"7",1702501651340,"13/12/2023 21:07:31",1702501651340,0,"13/12/2023 21:07:31",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",12835.3,18336.3,18353,12835.3,18336.3,18353,1,12835.3,5517.7,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF99862"
"8",1702501651340,"13/12/2023 21:07:31",1702501651340,0,"13/12/2023 21:07:31",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",15335.7,18336.3,18353,15335.7,18336.3,18353,1,15335.7,3017.3,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF99862"
"9",1702501651341,"13/12/2023 21:07:31",1702501651341,0,"13/12/2023 21:07:31",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",17702.9,18336.3,18353,17702.9,18336.3,18353,1,17702.9,650.100000000006,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF99862"
"10",1702501663439,"13/12/2023 21:07:43",1702501663439,0,"13/12/2023 21:07:43",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12118.6,12101.9,12118.6,12118.6,12101.9,12118.6,1,12118.6,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF99862"
"11",1702501663441,"13/12/2023 21:07:43",1702501663441,0,"13/12/2023 21:07:43",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",6850.9,12101.9,12118.6,6850.9,12101.9,12118.6,1,6850.9,5267.7,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF99862"
"12",1702501663441,"13/12/2023 21:07:43",1702501663441,0,"13/12/2023 21:07:43",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",8218,12101.9,12118.6,8218,12101.9,12118.6,1,8218,3900.60000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF99862"
"13",1702501663442,"13/12/2023 21:07:43",1702501663442,0,"13/12/2023 21:07:43",157047,5,"task-gjqt",NA,33650922,9959314,NA,"complete",NA,"657a1c0b5c7577dc0efc009f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x735",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",11335.2,12101.9,12118.6,11335.2,12101.9,12118.6,1,11335.2,783.400000000009,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF99862"
