"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.af8t","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1702493238755,"13/12/2023 18:47:18",1702493238755,0,"13/12/2023 18:47:18",157047,5,"task-psw4",NA,33647638,9958623,NA,"complete",NA,"6579f88fa880780f5ec4dcd3","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3695.90000000149,3693.6,3695.90000000149,3695.90000000149,3693.6,3695.90000000149,1,3695.90000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF61954"
"5",1702493243290,"13/12/2023 18:47:23",1702493243290,0,"13/12/2023 18:47:23",157047,5,"task-psw4",NA,33647638,9958623,NA,"complete",NA,"6579f88fa880780f5ec4dcd3","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",4537.10000000224,4533.7,4537.10000000224,4537.10000000224,4533.7,4537.10000000224,1,4537.10000000224,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF61954"
"6",1702493246011,"13/12/2023 18:47:26",1702493246011,0,"13/12/2023 18:47:26",157047,5,"task-psw4",NA,33647638,9958623,NA,"complete",NA,"6579f88fa880780f5ec4dcd3","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",5,"continue","",2724.20000000298,2720.3,2724.20000000298,2724.20000000298,2720.3,2724.20000000298,1,2724.20000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF61954"
"7",1702493246012,"13/12/2023 18:47:26",1702493246012,0,"13/12/2023 18:47:26",157047,5,"task-psw4",NA,33647638,9958623,NA,"complete",NA,"6579f88fa880780f5ec4dcd3","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF61954"
"1",1702494280570,"13/12/2023 19:04:40",1702476280570,-5,"13/12/2023 09:04:40",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49764"
"2",1702494289752,"13/12/2023 19:04:49",1702476289752,-5,"13/12/2023 09:04:49",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",8599.68,8566.348,8599.68,8599.68,8566.348,8599.68,1,8599.68,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF49764"
"3",1702494299243,"13/12/2023 19:04:59",1702476299243,-5,"13/12/2023 09:04:59",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",9532.966,9499.634,9532.966,9532.966,9499.634,9532.966,1,9532.966,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF49764"
"4",1702494303991,"13/12/2023 19:05:03",1702476303991,-5,"13/12/2023 09:05:03",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",4782.19000000074,4766.496,4782.19000000074,4782.19000000074,4766.496,4782.19000000074,1,4782.19000000074,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF49764"
"5",1702494309047,"13/12/2023 19:05:09",1702476309047,-5,"13/12/2023 09:05:09",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",5071.79400000037,5066.464,5071.79400000037,5071.79400000037,5066.464,5071.79400000037,1,5071.79400000037,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF49764"
"6",1702494311677,"13/12/2023 19:05:11",1702476311677,-5,"13/12/2023 09:05:11",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",5,"continue","",2633.23299999999,2599.901,2633.23299999999,2633.23299999999,2599.901,2633.23299999999,1,2633.23299999999,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF49764"
"7",1702494311690,"13/12/2023 19:05:11",1702476311690,-5,"13/12/2023 09:05:11",157047,5,"task-psw4",NA,33647977,9958649,NA,"complete",NA,"6579f9f657e6bd9df97dc5f6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x612",NA,NA,0,"Task",1,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49764"
"1",1702494383237,"13/12/2023 19:06:23",1702476383237,-5,"13/12/2023 09:06:23",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF92791"
"2",1702494388111,"13/12/2023 19:06:28",1702476388111,-5,"13/12/2023 09:06:28",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3731.8,3715.3,3731.8,3731.8,3715.3,3731.8,1,3731.8,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF92791"
"3",1702494395154,"13/12/2023 19:06:35",1702476395154,-5,"13/12/2023 09:06:35",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7063.50000000149,7047.8,7063.50000000149,7063.50000000149,7047.8,7063.50000000149,1,7063.50000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF92791"
"4",1702494398601,"13/12/2023 19:06:38",1702476398601,-5,"13/12/2023 09:06:38",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3462.30000000298,3449.4,3462.30000000298,3462.30000000298,3449.4,3462.30000000298,1,3462.30000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF92791"
"5",1702494401824,"13/12/2023 19:06:41",1702476401824,-5,"13/12/2023 09:06:41",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",3236.30000000149,3231.8,3236.30000000149,3236.30000000149,3231.8,3236.30000000149,1,3236.30000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF92791"
"6",1702494412478,"13/12/2023 19:06:52",1702476412478,-5,"13/12/2023 09:06:52",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",5,"continue","",10657.7999999985,10646.1,10657.7999999985,10657.7999999985,10646.1,10657.7999999985,1,10657.7999999985,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF92791"
"7",1702494412488,"13/12/2023 19:06:52",1702476412488,-5,"13/12/2023 09:06:52",157047,5,"task-psw4",NA,33648000,9958700,NA,"complete",NA,"6579fd63922f0206731c9fcd","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Task",1,"GHFIEJDACB","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF92791"
"1",1702494694591,"13/12/2023 19:11:34",1702476694591,-5,"13/12/2023 09:11:34",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF64663"
"2",1702494698280,"13/12/2023 19:11:38",1702476698280,-5,"13/12/2023 09:11:38",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3550.2,3533.5,3550.2,3550.2,3533.5,3550.2,1,3550.2,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF64663"
"3",1702494707204,"13/12/2023 19:11:47",1702476707204,-5,"13/12/2023 09:11:47",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",8943.39999998808,8933.3,8943.39999998808,8943.39999998808,8933.3,8943.39999998808,1,8943.39999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF64663"
"4",1702494709939,"13/12/2023 19:11:49",1702476709939,-5,"13/12/2023 09:11:49",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",2744.79999999106,2733.5,2744.79999999106,2744.79999999106,2733.5,2744.79999999106,1,2744.79999999106,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF64663"
"5",1702494712619,"13/12/2023 19:11:52",1702476712619,-5,"13/12/2023 09:11:52",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",2691.59999998808,2683.1,2691.59999998808,2691.59999998808,2683.1,2691.59999998808,1,2691.59999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF64663"
"6",1702494715253,"13/12/2023 19:11:55",1702476715253,-5,"13/12/2023 09:11:55",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",5,"continue","",2642.49999998808,2633.3,2642.49999998808,2642.49999998808,2633.3,2642.49999998808,1,2642.49999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF64663"
"7",1702494715258,"13/12/2023 19:11:55",1702476715258,-5,"13/12/2023 09:11:55",157047,5,"task-psw4",NA,33648128,9958736,NA,"complete",NA,"6579ffbfd8a48d68d1907fc0","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x751",NA,NA,0,"Task",1,"HIGJFAEBDC","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF64663"
"1",1702495961842,"13/12/2023 19:32:41",1702499561842,1,"13/12/2023 21:32:41",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09275"
"2",1702495970542,"13/12/2023 19:32:50",1702499570542,1,"13/12/2023 21:32:50",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",6582.39999999404,6567.4,6582.39999999404,6582.39999999404,6567.4,6582.39999999404,1,6582.39999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF09275"
"3",1702495978369,"13/12/2023 19:32:58",1702499578369,1,"13/12/2023 21:32:58",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7842.49999999404,7834.2,7842.49999999404,7842.49999999404,7834.2,7842.49999999404,1,7842.49999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF09275"
"4",1702495982238,"13/12/2023 19:33:02",1702499582238,1,"13/12/2023 21:33:02",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3877.79999999404,3867,3877.79999999404,3877.79999999404,3867,3877.79999999404,1,3877.79999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF09275"
"5",1702495986669,"13/12/2023 19:33:06",1702499586669,1,"13/12/2023 21:33:06",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",4441.90000000298,4433.8,4441.90000000298,4441.90000000298,4433.8,4441.90000000298,1,4441.90000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF09275"
"6",1702495990650,"13/12/2023 19:33:10",1702499590650,1,"13/12/2023 21:33:10",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",5,"continue","",3989.4,3983.8,3989.4,3989.4,3983.8,3989.4,1,3989.4,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF09275"
"7",1702495990664,"13/12/2023 19:33:10",1702499590664,1,"13/12/2023 21:33:10",157047,5,"task-psw4",NA,33648480,9958759,NA,"complete",NA,"6579ffca36fd1eb86db52566","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Task",1,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09275"
"1",1702496111767,"13/12/2023 19:35:11",1702474511767,-6,"13/12/2023 07:35:11",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF96766"
"2",1702496116220,"13/12/2023 19:35:16",1702474516220,-6,"13/12/2023 07:35:16",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3783.182,3766.516,3783.182,3783.182,3766.516,3783.182,1,3783.182,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF96766"
"3",1702496125069,"13/12/2023 19:35:25",1702474525069,-6,"13/12/2023 07:35:25",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",8866.864,8850.198,8866.864,8866.864,8850.198,8866.864,1,8866.864,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF96766"
"4",1702496128390,"13/12/2023 19:35:28",1702474528390,-6,"13/12/2023 07:35:28",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3333.795,3317.129,3333.795,3333.795,3317.129,3333.795,1,3333.795,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF96766"
"5",1702496131493,"13/12/2023 19:35:31",1702474531493,-6,"13/12/2023 07:35:31",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",3123.98800014305,3116.542,3123.98800014305,3123.98800014305,3116.542,3123.98800014305,1,3123.98800014305,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF96766"
"6",1702496134771,"13/12/2023 19:35:34",1702474534771,-6,"13/12/2023 07:35:34",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",5,"continue","",3283.202,3266.536,3283.202,3283.202,3266.536,3283.202,1,3283.202,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF96766"
"7",1702496134774,"13/12/2023 19:35:34",1702474534774,-6,"13/12/2023 07:35:34",157047,5,"task-psw4",NA,33648539,9958818,NA,"complete",NA,"657a041e453e501981a48244","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 111.0.0.0","1440x900","1440x821",NA,NA,0,"Task",1,"BCADJEIFHG","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF96766"
"1",1702496359858,"13/12/2023 19:39:19",1702474759858,-6,"13/12/2023 07:39:19",157047,5,"task-psw4",NA,33648600,9958835,NA,"complete",NA,"657a03f251784acbbc968334","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"CDBEAFJGIH","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF15646"
"2",1702496653773,"13/12/2023 19:44:13",1702475053773,-6,"13/12/2023 07:44:13",157047,5,"task-psw4",NA,33648600,9958835,NA,"complete",NA,"657a03f251784acbbc968334","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"CDBEAFJGIH","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",293565.800000048,293561.4,293565.800000048,293565.800000048,293561.4,293565.800000048,1,293565.800000048,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF15646"
"3",1702496663019,"13/12/2023 19:44:23",1702475063019,-6,"13/12/2023 07:44:23",157047,5,"task-psw4",NA,33648600,9958835,NA,"complete",NA,"657a03f251784acbbc968334","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"CDBEAFJGIH","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",9251.20000000001,9237.10000000003,9251.20000000001,9251.20000000001,9237.10000000003,9251.20000000001,1,9251.20000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF15646"
"4",1702496666369,"13/12/2023 19:44:26",1702475066369,-6,"13/12/2023 07:44:26",157047,5,"task-psw4",NA,33648600,9958835,NA,"complete",NA,"657a03f251784acbbc968334","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"CDBEAFJGIH","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3364.09999999998,3350.89999999997,3364.09999999998,3364.09999999998,3350.89999999997,3364.09999999998,1,3364.09999999998,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF15646"
"5",1702496671426,"13/12/2023 19:44:31",1702475071426,-6,"13/12/2023 07:44:31",157047,5,"task-psw4",NA,33648600,9958835,NA,"complete",NA,"657a03f251784acbbc968334","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task",1,"CDBEAFJGIH","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",4,"continue","",5069.19999999995,5052.29999999999,5069.19999999995,5069.19999999995,5052.29999999999,5069.19999999995,1,5069.19999999995,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF15646"
