"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"7",1709591025984,"04/03/2024 22:23:45",1709562225984,-8,"04/03/2024 06:23:45",169741,4,"task-v7r7",NA,35776584,10574080,NA,"complete",NA,"65e645f79d302aec356d0bed","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1475x830","1475x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3538.70000019073,3532.89999999999,3538.70000019073,3538.70000019073,3532.89999999999,3538.70000019073,1,3538.70000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF13270"
"8",1709591029320,"04/03/2024 22:23:49",1709562229320,-8,"04/03/2024 06:23:49",169741,4,"task-v7r7",NA,35776584,10574080,NA,"complete",NA,"65e645f79d302aec356d0bed","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1475x830","1475x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3342.40000009537,3332.2,3342.40000009537,3342.40000009537,3332.2,3342.40000009537,1,3342.40000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF13270"
"9",1709591032343,"04/03/2024 22:23:52",1709562232343,-8,"04/03/2024 06:23:52",169741,4,"task-v7r7",NA,35776584,10574080,NA,"complete",NA,"65e645f79d302aec356d0bed","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1475x830","1475x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3032.20000000003,3015.90000000001,3032.20000000003,3032.20000000003,3015.90000000001,3032.20000000003,1,3032.20000000003,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF13270"
"10",1709591032347,"04/03/2024 22:23:52",1709562232347,-8,"04/03/2024 06:23:52",169741,4,"task-v7r7",NA,35776584,10574080,NA,"complete",NA,"65e645f79d302aec356d0bed","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1475x830","1475x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13270"
"1",1709592049554,"04/03/2024 22:40:49",1709574049554,-5,"04/03/2024 12:40:49",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF37753"
"2",1709592053559,"04/03/2024 22:40:53",1709574053559,-5,"04/03/2024 12:40:53",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3790.80000000596,3783.6,3790.80000000596,3790.80000000596,3783.6,3790.80000000596,1,3790.80000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF37753"
"3",1709592058826,"04/03/2024 22:40:58",1709574058826,-5,"04/03/2024 12:40:58",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",5273.8,5266.2,5273.8,5273.8,5266.2,5273.8,1,5273.8,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF37753"
"4",1709592061458,"04/03/2024 22:41:01",1709574061458,-5,"04/03/2024 12:41:01",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",2640.40000000447,2634.3,2640.40000000447,2640.40000000447,2634.3,2640.40000000447,1,2640.40000000447,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF37753"
"5",1709592066610,"04/03/2024 22:41:06",1709574066610,-5,"04/03/2024 12:41:06",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",5158.20000000596,5150.3,5158.20000000596,5158.20000000596,5150.3,5158.20000000596,1,5158.20000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF37753"
"6",1709592071075,"04/03/2024 22:41:11",1709574071075,-5,"04/03/2024 12:41:11",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4473.60000000149,4466.9,4473.60000000149,4473.60000000149,4466.9,4473.60000000149,1,4473.60000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF37753"
"7",1709592073976,"04/03/2024 22:41:13",1709574073976,-5,"04/03/2024 12:41:13",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2906.90000000447,2900.3,2906.90000000447,2906.90000000447,2900.3,2906.90000000447,1,2906.90000000447,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF37753"
"8",1709592076360,"04/03/2024 22:41:16",1709574076360,-5,"04/03/2024 12:41:16",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2390.60000000447,2383.4,2390.60000000447,2390.60000000447,2383.4,2390.60000000447,1,2390.60000000447,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF37753"
"9",1709592078826,"04/03/2024 22:41:18",1709574078826,-5,"04/03/2024 12:41:18",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2473.9,2465.9,2473.9,2473.9,2465.9,2473.9,1,2473.9,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF37753"
"10",1709592078830,"04/03/2024 22:41:18",1709574078830,-5,"04/03/2024 12:41:18",169741,4,"task-v7r7",NA,35777053,10574280,NA,"complete",NA,"65e64b52f9f8081d35583afc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF37753"
"1",1709592339878,"04/03/2024 22:45:39",1709567139878,-7,"04/03/2024 08:45:39",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF92597"
"2",1709592343985,"04/03/2024 22:45:43",1709567143985,-7,"04/03/2024 08:45:43",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4013.09999990463,3998.4,4013.09999990463,4013.09999990463,3998.4,4013.09999990463,1,4013.09999990463,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF92597"
"3",1709592354762,"04/03/2024 22:45:54",1709567154762,-7,"04/03/2024 08:45:54",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",10791.8999999523,10778.8,10791.8999999523,10791.8999999523,10778.8,10791.8999999523,1,10791.8999999523,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF92597"
"4",1709592360702,"04/03/2024 22:46:00",1709567160702,-7,"04/03/2024 08:46:00",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",5952.59999995232,5947.6,5952.59999995232,5952.59999995232,5947.6,5952.59999995232,1,5952.59999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF92597"
"5",1709592380311,"04/03/2024 22:46:20",1709567180311,-7,"04/03/2024 08:46:20",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",19614.2999999046,19608.9,19614.2999999046,19614.2999999046,19608.9,19614.2999999046,1,19614.2999999046,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF92597"
"6",1709592385250,"04/03/2024 22:46:25",1709567185250,-7,"04/03/2024 08:46:25",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4944.39999990464,4930.7,4944.39999990464,4944.39999990464,4930.7,4944.39999990464,1,4944.39999990464,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF92597"
"7",1709592388265,"04/03/2024 22:46:28",1709567188265,-7,"04/03/2024 08:46:28",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3028.80000004768,3015.9,3028.80000004768,3028.80000004768,3015.9,3028.80000004768,1,3028.80000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF92597"
"8",1709592391134,"04/03/2024 22:46:31",1709567191134,-7,"04/03/2024 08:46:31",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2881.49999995231,2865.5,2881.49999995231,2881.49999995231,2865.5,2881.49999995231,1,2881.49999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF92597"
"9",1709592395094,"04/03/2024 22:46:35",1709567195094,-7,"04/03/2024 08:46:35",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3976.29999990463,3965.1,3976.29999990463,3976.29999990463,3965.1,3976.29999990463,1,3976.29999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF92597"
"10",1709592395095,"04/03/2024 22:46:35",1709567195095,-7,"04/03/2024 08:46:35",169741,4,"task-v7r7",NA,35777182,10574304,NA,"complete",NA,"65e64b2a2145f01e32079d47","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF92597"
"1",1709592895419,"04/03/2024 22:54:55",1709571295419,-6,"04/03/2024 10:54:55",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF34430"
"2",1709592899313,"04/03/2024 22:54:59",1709571299313,-6,"04/03/2024 10:54:59",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3723.69999999981,3717.9,3723.69999999981,3723.69999999981,3717.9,3723.69999999981,1,3723.69999999981,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF34430"
"3",1709593264729,"04/03/2024 23:01:04",1709571664729,-6,"04/03/2024 11:01:04",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",365413.1,365408.1,365413.1,365413.1,365408.1,365413.1,1,365413.1,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF34430"
"4",1709593271981,"04/03/2024 23:01:11",1709571671981,-6,"04/03/2024 11:01:11",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",7255.99999999988,7250.40000000002,7255.99999999988,7255.99999999988,7250.40000000002,7255.99999999988,1,7255.99999999988,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF34430"
"5",1709593279416,"04/03/2024 23:01:19",1709571679416,-6,"04/03/2024 11:01:19",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",7440.39999999991,7433.79999999999,7440.39999999991,7440.39999999991,7433.79999999999,7440.39999999991,1,7440.39999999991,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF34430"
"6",1709593285966,"04/03/2024 23:01:25",1709571685966,-6,"04/03/2024 11:01:25",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",6556.49999999983,6549.40000000002,6556.49999999983,6556.49999999983,6549.40000000002,6556.49999999983,1,6556.49999999983,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF34430"
"7",1709593290301,"04/03/2024 23:01:30",1709571690301,-6,"04/03/2024 11:01:30",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",4341.99999999994,4334.70000000001,4341.99999999994,4341.99999999994,4334.70000000001,4341.99999999994,1,4341.99999999994,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF34430"
"8",1709593293717,"04/03/2024 23:01:33",1709571693717,-6,"04/03/2024 11:01:33",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3423.29999999993,3416.79999999999,3423.29999999993,3423.29999999993,3416.79999999999,3423.29999999993,1,3423.29999999993,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF34430"
"9",1709593296784,"04/03/2024 23:01:36",1709571696784,-6,"04/03/2024 11:01:36",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3073.29999999999,3065.89999999997,3073.29999999999,3073.29999999999,3065.89999999997,3073.29999999999,1,3073.29999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF34430"
"10",1709593296787,"04/03/2024 23:01:36",1709571696787,-6,"04/03/2024 11:01:36",169741,4,"task-v7r7",NA,35777391,10574387,NA,"complete",NA,"65e64e9cb565be2330ac88b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x755",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF34430"
"1",1709596708370,"04/03/2024 23:58:28",1709578708370,-5,"04/03/2024 13:58:28",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59808"
"2",1709596713010,"04/03/2024 23:58:33",1709578713010,-5,"04/03/2024 13:58:33",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4495.259,4478.548,4495.259,4495.259,4478.548,4495.259,1,4495.259,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF59808"
"3",1709596829163,"05/03/2024 00:00:29",1709578829163,-5,"04/03/2024 14:00:29",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",116170.168999994,116158.161,116170.168999994,116170.168999994,116158.161,116170.168999994,1,116170.168999994,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF59808"
"4",1709596846139,"05/03/2024 00:00:46",1709578846139,-5,"04/03/2024 14:00:46",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",16986.808000006,16980.503,16986.808000006,16986.808000006,16980.503,16986.808000006,1,16986.808000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF59808"
"5",1709596859264,"05/03/2024 00:00:59",1709578859264,-5,"04/03/2024 14:00:59",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",13131.6049999881,13118.484,13131.6049999881,13131.6049999881,13118.484,13131.6049999881,1,13131.6049999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF59808"
"6",1709596870481,"05/03/2024 00:01:10",1709578870481,-5,"04/03/2024 14:01:10",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",11228.821000006,11213.319,11228.821000006,11228.821000006,11213.319,11228.821000006,1,11228.821000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF59808"
