"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","X","Random_ID_new"
"2",1727191026349,"24/09/2024 15:17:06",1727194626349,1,"24/09/2024 17:17:06",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",33594.468,33586.368,33594.468,33594.468,33586.368,33594.468,1,33594.468,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,9,"SUPLCM79674"
"3",1727191026350,"24/09/2024 15:17:06",1727194626350,1,"24/09/2024 17:17:06",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",15583.268,33586.368,33596.7680000119,15583.268,33586.368,33596.7680000119,1,15583.268,18013.5000000119,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,9,"SUPLCM79674"
"4",1727191026350,"24/09/2024 15:17:06",1727194626350,1,"24/09/2024 17:17:06",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",28797.768,33586.368,33597.0680000089,28797.768,33586.368,33597.0680000089,1,28797.768,4799.30000000894,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,9,"SUPLCM79674"
"5",1727191041664,"24/09/2024 15:17:21",1727194641664,1,"24/09/2024 17:17:21",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",15324.300000003,15317.8,15324.300000003,15324.300000003,15317.8,15324.300000003,1,15324.300000003,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,9,"SUPLCM79674"
"6",1727191041666,"24/09/2024 15:17:21",1727194641666,1,"24/09/2024 17:17:21",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",7709.4,15317.8,15325.800000003,7709.4,15317.8,15325.800000003,1,7709.4,7616.40000000298,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,9,"SUPLCM79674"
"7",1727191041666,"24/09/2024 15:17:21",1727194641666,1,"24/09/2024 17:17:21",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",13882,15317.8,15326.1,13882,15317.8,15326.1,1,13882,1444.1,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,9,"SUPLCM79674"
"8",1727191063389,"24/09/2024 15:17:43",1727194663389,1,"24/09/2024 17:17:43",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",21730.700000006,21724,21730.700000006,21730.700000006,21724,21730.700000006,1,21730.700000006,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,9,"SUPLCM79674"
"9",1727191063391,"24/09/2024 15:17:43",1727194663391,1,"24/09/2024 17:17:43",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",7023.4,21724,21732.500000003,7023.4,21724,21732.500000003,1,7023.4,14709.100000003,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,9,"SUPLCM79674"
"10",1727191063391,"24/09/2024 15:17:43",1727194663391,1,"24/09/2024 17:17:43",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",20588.3,21724,21732.9000000089,20588.3,21724,21732.9000000089,1,20588.3,1144.60000000894,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,9,"SUPLCM79674"
"11",1727191089435,"24/09/2024 15:18:09",1727194689435,1,"24/09/2024 17:18:09",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",26052.000000003,26045.3,26052.000000003,26052.000000003,26045.3,26052.000000003,1,26052.000000003,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,9,"SUPLCM79674"
"12",1727191089436,"24/09/2024 15:18:09",1727194689436,1,"24/09/2024 17:18:09",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",11596,26045.3,26053.6000000119,11596,26045.3,26053.6000000119,1,11596,14457.6000000119,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,9,"SUPLCM79674"
"13",1727191089437,"24/09/2024 15:18:09",1727194689437,1,"24/09/2024 17:18:09",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",18770.5,26045.3,26053.8,18770.5,26045.3,26053.8,1,18770.5,7283.3,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,9,"SUPLCM79674"
"14",1727191089437,"24/09/2024 15:18:09",1727194689437,1,"24/09/2024 17:18:09",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",24710.5,26045.3,26054.1000000119,24710.5,26045.3,26054.1000000119,1,24710.5,1343.60000001192,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,9,"SUPLCM79674"
"15",1727191089438,"24/09/2024 15:18:09",1727194689438,1,"24/09/2024 17:18:09",180348,2,"task-7hcp",NA,40235054,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,9,"SUPLCM79674"
"1",1727192315341,"24/09/2024 15:38:35",1727195915341,1,"24/09/2024 17:38:35",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,40,"SUPLCM73133"
"2",1727192358929,"24/09/2024 15:39:18",1727195958929,1,"24/09/2024 17:39:18",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",44421.1,44404.5,44421.1,44421.1,44404.5,44421.1,1,44421.1,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,40,"SUPLCM73133"
"3",1727192358931,"24/09/2024 15:39:18",1727195958931,1,"24/09/2024 17:39:18",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",24123.9,44404.5,44421.1,24123.9,44404.5,44421.1,1,24123.9,20297.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,40,"SUPLCM73133"
"4",1727192358931,"24/09/2024 15:39:18",1727195958931,1,"24/09/2024 17:39:18",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",43371.4,44404.5,44421.1,43371.4,44404.5,44421.1,1,43371.4,1049.7,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,40,"SUPLCM73133"
"5",1727192396114,"24/09/2024 15:39:56",1727195996114,1,"24/09/2024 17:39:56",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",37203.1000000238,37195.3,37203.1000000238,37203.1000000238,37195.3,37203.1000000238,1,37203.1000000238,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,40,"SUPLCM73133"
"6",1727192396118,"24/09/2024 15:39:56",1727195996118,1,"24/09/2024 17:39:56",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",7665.7,37195.3,37207,7665.7,37195.3,37207,1,7665.7,29541.3,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,40,"SUPLCM73133"
"7",1727192396119,"24/09/2024 15:39:56",1727195996119,1,"24/09/2024 17:39:56",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",17631,37195.3,37207.6000000238,17631,37195.3,37207.6000000238,1,17631,19576.6000000238,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,40,"SUPLCM73133"
"8",1727192416094,"24/09/2024 15:40:16",1727196016094,1,"24/09/2024 17:40:16",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",19999.3000000238,19997.4,19999.3000000238,19999.3000000238,19997.4,19999.3000000238,1,19999.3000000238,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,40,"SUPLCM73133"
"9",1727192416096,"24/09/2024 15:40:16",1727196016096,1,"24/09/2024 17:40:16",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",6265.89999999999,19997.4,20001.4000000477,6265.89999999999,19997.4,20001.4000000477,1,6265.89999999999,13735.5000000477,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,40,"SUPLCM73133"
"10",1727192416096,"24/09/2024 15:40:16",1727196016096,1,"24/09/2024 17:40:16",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",16931.1,19997.4,20001.7,16931.1,19997.4,20001.7,1,16931.1,3070.60000000001,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,40,"SUPLCM73133"
"11",1727192443832,"24/09/2024 15:40:43",1727196043832,1,"24/09/2024 17:40:43",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",27739.9000000238,27729.7,27739.9000000238,27739.9000000238,27729.7,27739.9000000238,1,27739.9000000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,40,"SUPLCM73133"
"12",1727192443833,"24/09/2024 15:40:43",1727196043833,1,"24/09/2024 17:40:43",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",17281,27729.7,27741.6999999762,17281,27729.7,27741.6999999762,1,17281,10460.6999999762,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,40,"SUPLCM73133"
"13",1727192443834,"24/09/2024 15:40:43",1727196043834,1,"24/09/2024 17:40:43",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",21447.2,27729.7,27742.1000000715,21447.2,27729.7,27742.1000000715,1,21447.2,6294.90000007153,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,40,"SUPLCM73133"
"14",1727192443834,"24/09/2024 15:40:43",1727196043834,1,"24/09/2024 17:40:43",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",27079.8,27729.7,27742.4000000238,27079.8,27729.7,27742.4000000238,1,27079.8,662.600000023842,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,40,"SUPLCM73133"
"15",1727192443840,"24/09/2024 15:40:43",1727196043840,1,"24/09/2024 17:40:43",180348,2,"task-7hcp",NA,40235921,11746139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,40,"SUPLCM73133"
"1",1727884429555,"02/10/2024 15:53:49",1727888029555,1,"02/10/2024 17:53:49",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,10,"SUPLCM80310"
"2",1727884587328,"02/10/2024 15:56:27",1727888187328,1,"02/10/2024 17:56:27",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",157797.742000006,157785.088,157797.742000006,157797.742000006,157785.088,157797.742000006,1,157797.742000006,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,10,"SUPLCM80310"
"3",1727884587330,"02/10/2024 15:56:27",1727888187330,1,"02/10/2024 17:56:27",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",21500.146,157785.088,157801.542000003,21500.146,157785.088,157801.542000003,1,21500.146,136301.396000003,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,10,"SUPLCM80310"
"4",1727884587331,"02/10/2024 15:56:27",1727888187331,1,"02/10/2024 17:56:27",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",79700.847,157785.088,157801.754,79700.847,157785.088,157801.754,1,79700.847,78100.907,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,10,"SUPLCM80310"
"5",1727884615774,"02/10/2024 15:56:55",1727888215774,1,"02/10/2024 17:56:55",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",28460.0540000119,28450.374,28460.0540000119,28460.0540000119,28450.374,28460.0540000119,1,28460.0540000119,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,10,"SUPLCM80310"
"6",1727884615777,"02/10/2024 15:56:55",1727888215777,1,"02/10/2024 17:56:55",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",9050.144,28450.374,28463.6540000059,9050.144,28450.374,28463.6540000059,1,9050.144,19413.5100000059,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,10,"SUPLCM80310"
"7",1727884615777,"02/10/2024 15:56:55",1727888215777,1,"02/10/2024 17:56:55",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",16066.53,28450.374,28463.954000003,16066.53,28450.374,28463.954000003,1,16066.53,12397.424000003,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,10,"SUPLCM80310"
"8",1727884659072,"02/10/2024 15:57:39",1727888259072,1,"02/10/2024 17:57:39",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",43308.38,43300.293,43308.38,43308.38,43300.293,43308.38,1,43308.38,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,10,"SUPLCM80310"
"9",1727884659075,"02/10/2024 15:57:39",1727888259075,1,"02/10/2024 17:57:39",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",5433.11600000001,43300.293,43311.88,5433.11600000001,43300.293,43311.88,1,5433.11600000001,37878.764,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,10,"SUPLCM80310"
"10",1727884659075,"02/10/2024 15:57:39",1727888259075,1,"02/10/2024 17:57:39",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","5",39117.127,43300.293,43312.280000006,39117.127,43300.293,43312.280000006,1,39117.127,4195.15300000596,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,10,"SUPLCM80310"
"11",1727884676720,"02/10/2024 15:57:56",1727888276720,1,"02/10/2024 17:57:56",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",17656.6870000089,17650.302,17656.6870000089,17656.6870000089,17650.302,17656.6870000089,1,17656.6870000089,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,10,"SUPLCM80310"
"12",1727884676723,"02/10/2024 15:57:56",1727888276723,1,"02/10/2024 17:57:56",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",8483.492,17650.302,17659.987000006,8483.492,17650.302,17659.987000006,1,8483.492,9176.49500000596,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,10,"SUPLCM80310"
"13",1727884676723,"02/10/2024 15:57:56",1727888276723,1,"02/10/2024 17:57:56",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",11366.71,17650.302,17660.487000006,11366.71,17650.302,17660.487000006,1,11366.71,6293.77700000597,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,10,"SUPLCM80310"
"14",1727884676723,"02/10/2024 15:57:56",1727888276723,1,"02/10/2024 17:57:56",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",16800.336,17650.302,17660.6870000089,16800.336,17650.302,17660.6870000089,1,16800.336,860.35100000893,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,10,"SUPLCM80310"
"15",1727884676731,"02/10/2024 15:57:56",1727888276731,1,"02/10/2024 17:57:56",180348,2,"task-7hcp",NA,40406322,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,10,"SUPLCM80310"
