"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","X","Random_ID_new"
"1",1718723402309,"18/06/2024 15:10:02",1718727002309,1,"18/06/2024 17:10:02",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,7,"SUPLCM91602"
"2",1718723406846,"18/06/2024 15:10:06",1718727006846,1,"18/06/2024 17:10:06",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4494.44900001192,4466.756,4494.44900001192,4494.44900001192,4466.756,4494.44900001192,1,4494.44900001192,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,7,"SUPLCM91602"
"3",1718723409904,"18/06/2024 15:10:09",1718727009904,1,"18/06/2024 17:10:09",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3086.99300002384,3067.301,3086.99300002384,3086.99300002384,3067.301,3086.99300002384,1,3086.99300002384,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,7,"SUPLCM91602"
"4",1718723415576,"18/06/2024 15:10:15",1718727015576,1,"18/06/2024 17:10:15",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",5691.19200002384,5666.78,5691.19200002384,5691.19200002384,5666.78,5691.19200002384,1,5691.19200002384,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,7,"SUPLCM91602"
"5",1718723422287,"18/06/2024 15:10:22",1718727022287,1,"18/06/2024 17:10:22",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6733.88,6700.546,6733.88,6733.88,6700.546,6733.88,1,6733.88,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,7,"SUPLCM91602"
"6",1718723425873,"18/06/2024 15:10:25",1718727025873,1,"18/06/2024 17:10:25",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3620.46600004768,3600.072,3620.46600004768,3620.46600004768,3600.072,3620.46600004768,1,3620.46600004768,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,7,"SUPLCM91602"
"7",1718723431036,"18/06/2024 15:10:31",1718727031036,1,"18/06/2024 17:10:31",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5182.99400001192,5167.262,5182.99400001192,5182.99400001192,5167.262,5182.99400001192,1,5182.99400001192,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,7,"SUPLCM91602"
"8",1718723435201,"18/06/2024 15:10:35",1718727035201,1,"18/06/2024 17:10:35",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4180.63200004768,4166.75,4180.63200004768,4180.63200004768,4166.75,4180.63200004768,1,4180.63200004768,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,7,"SUPLCM91602"
"9",1718723437865,"18/06/2024 15:10:37",1718727037865,1,"18/06/2024 17:10:37",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2677.682,2667.284,2677.682,2677.682,2667.284,2677.682,1,2677.682,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,7,"SUPLCM91602"
"10",1718723437872,"18/06/2024 15:10:37",1718727037872,1,"18/06/2024 17:10:37",180348,2,"task-8tuj",NA,38357408,11274195,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,7,"SUPLCM91602"
"1",1718794441654,"19/06/2024 10:54:01",1718798041654,1,"19/06/2024 12:54:01",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,16,"SUPLCM50909"
"2",1718794445729,"19/06/2024 10:54:05",1718798045729,1,"19/06/2024 12:54:05",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3612.5,3599.6,3612.5,3612.5,3599.6,3612.5,1,3612.5,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,16,"SUPLCM50909"
"3",1718794448622,"19/06/2024 10:54:08",1718798048622,1,"19/06/2024 12:54:08",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2905.9,2899.9,2905.9,2905.9,2899.9,2905.9,1,2905.9,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,16,"SUPLCM50909"
"4",1718794466654,"19/06/2024 10:54:26",1718798066654,1,"19/06/2024 12:54:26",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",18038.5,18033.4,18038.5,18038.5,18033.4,18038.5,1,18038.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,16,"SUPLCM50909"
"5",1718794481683,"19/06/2024 10:54:41",1718798081683,1,"19/06/2024 12:54:41",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",15030.4,15014.9,15030.4,15030.4,15014.9,15030.4,1,15030.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,16,"SUPLCM50909"
"6",1718794492206,"19/06/2024 10:54:52",1718798092206,1,"19/06/2024 12:54:52",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",10541.7,10532.8,10541.7,10541.7,10532.8,10541.7,1,10541.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,16,"SUPLCM50909"
"7",1718794497261,"19/06/2024 10:54:57",1718798097261,1,"19/06/2024 12:54:57",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5062.59999998808,5049.8,5062.59999998808,5062.59999998808,5049.8,5062.59999998808,1,5062.59999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,16,"SUPLCM50909"
"8",1718794500757,"19/06/2024 10:55:00",1718798100757,1,"19/06/2024 12:55:00",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3509.1,3500.4,3509.1,3509.1,3500.4,3509.1,1,3509.1,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,16,"SUPLCM50909"
"9",1718794503700,"19/06/2024 10:55:03",1718798103700,1,"19/06/2024 12:55:03",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2951.09999997616,2933.7,2951.09999997616,2951.09999997616,2933.7,2951.09999997616,1,2951.09999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,16,"SUPLCM50909"
"10",1718794503703,"19/06/2024 10:55:03",1718798103703,1,"19/06/2024 12:55:03",180348,2,"task-8tuj",NA,38371374,11278148,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x826",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,16,"SUPLCM50909"
"1",1719321247345,"25/06/2024 13:14:07",1719324847345,1,"25/06/2024 15:14:07",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,17,"SUPLCM79155"
"2",1719321251031,"25/06/2024 13:14:11",1719324851031,1,"25/06/2024 15:14:11",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3414.10000002384,3398.8,3414.10000002384,3414.10000002384,3398.8,3414.10000002384,1,3414.10000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,17,"SUPLCM79155"
"3",1719321265727,"25/06/2024 13:14:25",1719324865727,1,"25/06/2024 15:14:25",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",14711.5,14694.9,14711.5,14711.5,14694.9,14711.5,1,14711.5,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,17,"SUPLCM79155"
"4",1719321278470,"25/06/2024 13:14:38",1719324878470,1,"25/06/2024 15:14:38",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",12760.5000000179,12745.8,12760.5000000179,12760.5000000179,12745.8,12760.5000000179,1,12760.5000000179,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,17,"SUPLCM79155"
"5",1719321287463,"25/06/2024 13:14:47",1719324887463,1,"25/06/2024 15:14:47",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",9006.70000001788,8997.2,9006.70000001788,9006.70000001788,8997.2,9006.70000001788,1,9006.70000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,17,"SUPLCM79155"
"6",1719321296819,"25/06/2024 13:14:56",1719324896819,1,"25/06/2024 15:14:56",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9366.3,9363.3,9366.3,9366.3,9363.3,9366.3,1,9366.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,17,"SUPLCM79155"
"7",1719321303543,"25/06/2024 13:15:03",1719324903543,1,"25/06/2024 15:15:03",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6727,6714.6,6727,6727,6714.6,6727,1,6727,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,17,"SUPLCM79155"
"8",1719321307569,"25/06/2024 13:15:07",1719324907569,1,"25/06/2024 15:15:07",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4038.20000001192,4031.9,4038.20000001192,4038.20000001192,4031.9,4038.20000001192,1,4038.20000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,17,"SUPLCM79155"
"9",1719321310518,"25/06/2024 13:15:10",1719324910518,1,"25/06/2024 15:15:10",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2954.70000001788,2949,2954.70000001788,2954.70000001788,2949,2954.70000001788,1,2954.70000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,17,"SUPLCM79155"
"10",1719321310522,"25/06/2024 13:15:10",1719324910522,1,"25/06/2024 15:15:10",180348,2,"task-8tuj",NA,38483763,11311607,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x559",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,17,"SUPLCM79155"
"1",1719396987013,"26/06/2024 10:16:27",1719400587013,1,"26/06/2024 12:16:27",180348,2,"task-8tuj",NA,38506845,11316808,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,18,"SUPLCM01588"
